id,type,xmin,ymin,xmax,ymax,text_content,character_id,character_name,page_number
00005eb4,text,1489,112,1576,242,どうだね少年よ研究所が着々と出来あがってゆくさまは…,,,87
00005eb5,body,1348,664,1432,744,,00004ff4,森魚,87
00005eb6,text,505,346,570,496,このままじゃ増えすぎて押しつぶされちゃう,,,87
00005eb7,text,693,709,736,761,むっそうか,,,87
00005eb8,face,1213,1034,1269,1090,,00005023,笑,87
00005eb9,body,380,875,414,1025,,0000508a,リリカ,87
00005eba,frame,87,96,747,314,,,,87
00005ebb,face,428,841,456,875,,00005081,カッポーレ,87
00005ebc,face,587,779,719,933,,00005081,カッポーレ,87
00005ebd,text,1508,776,1550,893,よしっ外から見て…,,,87
00005ebe,text,1324,509,1366,622,この二階が実践室となる,,,87
00005ebf,body,1436,538,1520,722,,00005081,カッポーレ,87
00005ec0,body,143,172,371,312,,00005081,カッポーレ,87
00005ec1,text,1326,107,1370,224,すごいすごいです,,,87
00005ec2,face,571,445,655,545,,00005081,カッポーレ,87
00005ec3,frame,834,1,1653,479,,,,87
00005ec4,body,465,96,739,318,,00004ff4,森魚,87
00005ec5,body,1211,775,1337,1094,,00004ff4,森魚,87
00005ec6,body,467,873,535,1029,,00004ff4,森魚,87
00005ec7,frame,1213,772,1341,1096,,,,87
00005ec8,body,501,437,675,663,,00005081,カッポーレ,87
00005ec9,face,308,530,404,616,,00004ff4,森魚,87
00005eca,text,93,354,186,483,博士！！僕らまで爆死しますよ,,,87
00005ecb,body,561,756,737,1077,,00005081,カッポーレ,87
00005ecc,body,380,168,540,314,,00005023,笑,87
00005ecd,frame,87,338,484,673,,,,87
00005ece,frame,496,336,748,669,,,,87
00005ecf,frame,1308,503,1565,748,,,,87
00005ed0,text,516,703,531,797,しかし……,,,87
00005ed1,body,87,186,179,314,,0000508a,リリカ,87
00005ed2,face,93,226,141,290,,0000508a,リリカ,87
00005ed3,text,914,511,962,604,すごい！！見たいです,,,87
00005ed4,body,1406,923,1562,1091,,00004ff4,森魚,87
00005ed5,frame,909,775,1194,1166,,,,87
00005ed6,body,1215,1003,1299,1095,,00005023,笑,87
00005ed7,face,1414,815,1446,853,,00005081,カッポーレ,87
00005ed8,text,1374,1039,1395,1082,あっ,,,87
00005ed9,face,477,104,661,310,,00004ff4,森魚,87
00005eda,body,91,493,476,762,,00004ff4,森魚,87
00005edb,body,1374,801,1496,1003,,00005081,カッポーレ,87
00005edc,face,1466,556,1496,588,,00005081,カッポーレ,87
00005edd,face,1396,208,1540,380,,00005081,カッポーレ,87
00005ede,frame,88,696,546,1085,,,,87
00005edf,face,1129,610,1211,686,,00005081,カッポーレ,87
00005ee0,text,104,988,147,1059,どうしたものかな,,,87
00005ee1,face,1251,795,1337,931,,00004ff4,森魚,87
00005ee2,face,186,198,274,290,,00005081,カッポーレ,87
00005ee3,frame,561,690,744,1083,,,,87
00005ee4,text,919,114,983,293,鉄を掘り出して複製と建造に必要な材料を作ってるんですね,,,87
00005ee5,body,1247,297,1437,477,,00004ff4,森魚,87
00005ee6,body,910,606,1030,754,,00004ff4,森魚,87
00005ee7,text,918,1002,951,1098,出口が,,,87
00005ee8,face,272,377,382,489,,00005081,カッポーレ,87
00005ee9,frame,1359,773,1563,1095,,,,87
00005eea,body,509,873,545,1025,,00005023,笑,87
00005eeb,text,693,348,736,492,どうにかならないんですか,,,87
00005eec,frame,906,500,1296,750,,,,87
00005eed,text,1227,782,1239,899,どうしたんです,,,87
00005eee,body,1031,592,1293,748,,00005081,カッポーレ,87
00005eef,body,1368,204,1653,591,,00005081,カッポーレ,87
00005ef0,body,414,839,482,1049,,00005081,カッポーレ,87
00005ef1,face,922,636,1000,718,,00004ff4,森魚,87
00005ef2,text,1206,513,1279,638,屋根の上には宇宙線測定機も完備されるのだ,,,87
00005ef3,body,248,375,470,621,,00005081,カッポーレ,87
00005ef4,text,1159,787,1185,835,あっ,,,87
00005ef5,face,404,194,478,268,,00005023,笑,87
00005ef6,face,1318,339,1410,435,,00004ff4,森魚,87
00005ef7,text,107,112,129,165,ない,,,87
00005ef8,text,421,350,465,461,そうじゃっ自爆をさせ…,,,87
00005ef9,text,669,104,722,232,他に出ロはないんですか,,,87
