id,type,xmin,ymin,xmax,ymax,text_content,character_id,character_name,page_number
0005e979,text,1469,607,1556,790,"負け犬って
言うな〜!!",,,69
0005e97a,text,630,91,749,216,"ええい!
次こそ
勝つ!!",,,69
0005e97b,face,621,282,665,336,,0005e941,大地,69
0005e97c,text,567,117,589,198,無理よ。,,,69
0005e97d,body,427,591,528,783,,0005e947,園山カンナ,69
0005e97e,body,363,815,737,1096,,0005e941,大地,69
0005e97f,text,956,68,1015,309,負け犬!,,,69
0005e980,face,1119,998,1196,1131,,0005e947,園山カンナ,69
0005e981,body,579,501,675,779,,0005e941,大地,69
0005e982,face,140,305,218,390,,0005e941,大地,69
0005e983,body,258,234,438,411,,0005e947,園山カンナ,69
0005e984,body,1114,654,1270,798,,0005e970,中山,69
0005e985,text,908,830,1038,1122,"しっかしあいつら、
幼稚園の頃から
戦い続けて
いるんだろ?
よくまあ
テンション
維持できる
よなー。",,,69
0005e986,frame,81,818,352,1169,,,,69
0005e987,body,461,308,565,413,,0005e947,園山カンナ,69
0005e988,face,1286,877,1386,1013,,0005e941,大地,69
0005e989,text,910,623,983,701,"園山が
強すぎん
だよ。",,,69
0005e98a,body,1204,818,1570,1169,,0005e941,大地,69
0005e98b,frame,81,235,253,413,,,,69
0005e98c,frame,81,432,755,797,,,,69
0005e98d,text,107,840,159,1155,なにィ〜〜!?,,,69
0005e98e,frame,443,80,753,410,,,,69
0005e98f,face,957,481,1039,558,,0005e941,大地,69
0005e990,text,340,53,410,201,"そ、そんなの
やってみなきゃ
……",,,69
0005e991,text,385,830,435,931,"あるワケ
ないのだ。",,,69
0005e992,text,164,471,288,758,"私ーー
転校すんの。",,,69
0005e993,text,480,64,513,218,うわあっ!,,,69
0005e994,frame,261,235,441,411,,,,69
0005e995,face,1164,192,1499,559,,0005e947,園山カンナ,69
0005e996,face,1168,690,1230,755,,0005e970,中山,69
0005e997,face,1055,686,1115,751,,0005dc30,Other,69
0005e998,frame,899,599,1573,795,,,,69
0005e999,body,981,925,1283,1169,,0005e947,園山カンナ,69
0005e99a,body,930,389,1049,575,,0005e941,大地,69
0005e99b,text,1267,606,1337,731,"大地もそんな
弱い奴じゃ
ないんだけどな。",,,69
0005e99c,face,458,877,630,1062,,0005e941,大地,69
0005e99d,body,605,234,754,410,,0005e941,大地,69
0005e99e,body,900,614,1035,795,,0005dc30,Other,69
0005e99f,text,1542,62,1586,248,吠えるな、,,,69
0005e9a0,text,1400,830,1566,1136,"園山カンナっていや、
ウチの中学唯一の
全国区選手
だもんなあ。
今年もなにげに
全中優勝
しちゃってるし…",,,69
0005e9a1,text,673,811,728,1000,"だから…
次なんてないのだ。",,,69
0005e9a2,frame,854,0,1625,661,,,,69
0005e9a3,frame,357,816,752,1097,,,,69
0005e9a4,frame,898,820,1572,1167,,,,69
0005e9a5,body,999,648,1126,798,,0005dc30,Other,69
0005e9a6,text,91,246,117,328,…?,,,69
0005e9a7,body,81,234,254,411,,0005e941,大地,69
0005e9a8,face,996,648,1026,756,,0005dc30,Other,69
0005e9a9,frame,897,391,1051,576,,,,69
0005e9aa,face,298,301,396,409,,0005e947,園山カンナ,69
0005e9ab,body,927,0,1626,666,,0005e947,園山カンナ,69
0005e9ac,frame,81,82,441,216,,,,69
0005e9ad,face,481,351,523,392,,0005e947,園山カンナ,69
0005e9ae,text,124,111,150,213,わかるのよ。,,,69
