id,type,xmin,ymin,xmax,ymax,text_content,character_id,character_name,page_number
00078459,frame,1391,491,1585,1094,,,,3
0007845a,frame,68,933,478,1092,,,,3
0007845b,text,1242,780,1384,938,仕入値がめちゃ安かったせいか不良晶がっぽとつかまされちやつてさー暗いのよこのコォ,,,3
0007845c,body,1154,898,1269,1090,,0007845d,ケチャップ,3
0007845e,text,1019,680,1099,743,いいのいいのタダでいーのよ,,,3
0007845f,body,177,436,352,554,,0007845d,ケチャップ,3
00078460,face,640,1035,699,1069,,00078461,Other,3
00078462,body,921,825,1109,1169,,00078463,五つ星秋詠,3
00078464,body,562,805,607,854,,00078461,Other,3
00078465,frame,925,1,1651,471,,,,3
00078466,body,1209,945,1382,1091,,00078467,グンちゃん,3
00078468,face,548,226,583,274,,0007845d,ケチャップ,3
00078469,frame,921,781,1112,1169,,,,3
0007846a,frame,1119,784,1386,1093,,,,3
0007846b,text,1170,817,1208,896,まるっきし売れないの,,,3
0007846c,frame,482,576,731,1090,,,,3
0007846d,face,253,608,304,659,,0007845d,ケチャップ,3
0007846e,body,286,603,468,784,,00078463,五つ星秋詠,3
0007846f,frame,67,101,371,417,,,,3
00078470,face,1222,532,1267,615,,00078467,グンちゃん,3
00078471,body,175,932,365,1087,,00078472,チハル・タカヤ,3
00078473,text,501,397,581,543,いーんですかねホントにわたくしなんか引き取ったりしてからに,,,3
00078474,face,933,881,1090,1033,,00078463,五つ星秋詠,3
00078475,body,1086,524,1207,758,,00078463,五つ星秋詠,3
00078476,text,344,283,358,373,うるさいな,,,3
00078477,face,1163,952,1233,1003,,0007845d,ケチャップ,3
00078478,frame,927,489,1385,760,,,,3
00078479,body,529,807,560,855,,00078461,Other,3
0007847a,body,1412,719,1479,838,,00078467,グンちゃん,3
0007847b,text,969,823,984,869,アあ？,,,3
0007847c,frame,64,576,476,911,,,,3
0007847d,text,1515,499,1535,549,あらっ,,,3
0007847e,face,213,933,298,996,,00078472,チハル・タカヤ,3
0007847f,body,537,165,584,345,,0007845d,ケチャップ,3
00078480,face,1091,539,1161,619,,00078463,五つ星秋詠,3
00078481,body,626,829,707,959,,00078461,Other,3
00078482,text,341,787,468,902,つうわけでこういつはケチャップって名前にしたよろしくなチハル,,,3
00078483,text,393,337,454,484,タダほど高いものはないっていいますからホントに,,,3
00078484,face,91,646,148,687,,00078472,チハル・タカヤ,3
00078485,body,231,579,349,716,,0007845d,ケチャップ,3
00078486,text,410,949,468,1060,秋詠の弁当しよーゆ味しかないじゃん,,,3
00078487,face,185,441,344,550,,0007845d,ケチャップ,3
00078488,frame,597,100,732,555,,,,3
00078489,text,75,956,156,1069,それものり弁当だけ！あーっ大ざっぱ,,,3
0007848a,frame,67,443,371,556,,,,3
0007848b,text,84,296,233,392,弁当箱にメシつめてノリのっけて車で宅配するだけだできねーとはいわさんぞ,,,3
0007848c,text,112,763,127,870,ケチャップう？,,,3
0007848d,body,621,995,728,1087,,00078461,Other,3
0007848e,text,1136,983,1151,1063,すいません,,,3
0007848f,body,393,140,538,331,,00078463,五つ星秋詠,3
00078490,body,484,810,510,851,,00078461,Other,3
00078491,body,66,595,269,910,,00078472,チハル・タカヤ,3
00078492,frame,380,2,587,556,,,,3
00078493,body,1127,494,1383,759,,00078467,グンちゃん,3
00078494,text,1432,542,1471,640,秋詠ちゃん！来たわねっ,,,3
00078495,text,81,468,162,533,湿気の多そうな商売ですねー,,,3
00078496,face,345,634,407,693,,00078463,五つ星秋詠,3
00078497,text,964,503,1066,615,んな高いもんはいらんほれ弁当！３００ＹＥＮいただきまス,,,3
00078498,body,1558,247,1585,347,,00078461,Other,3
00078499,face,190,124,287,240,,00078463,五つ星秋詠,3
0007849a,text,1293,504,1372,584,ねねね秋詠ちゃんロポットいらない？,,,3
0007849b,body,1075,228,1090,291,,00078461,Other,3
0007849c,body,164,106,338,414,,00078463,五つ星秋詠,3
0007849d,face,1268,951,1332,1009,,00078467,グンちゃん,3
0007849e,face,448,156,501,213,,00078463,五つ星秋詠,3
