id,type,xmin,ymin,xmax,ymax,text_content,character_id,character_name,page_number
0002182b,frame,305,375,752,1097,,,,72
0002182c,text,313,849,449,995,だれだこんなことしやがったのは～～～,,,72
0002182d,frame,61,372,295,1104,,,,72
0002182e,face,1108,690,1154,764,,00020b95,星拓馬,72
0002182f,body,911,630,1007,771,,00020b80,はるか父,72
00021830,body,127,184,680,347,,00020d15,運転手,72
00021831,frame,1220,68,1596,489,,,,72
00021832,frame,1192,793,1599,1102,,,,72
00021833,frame,901,795,1042,1100,,,,72
00021834,body,1296,577,1431,767,,00020b24,星はるか,72
00021835,body,1142,549,1242,763,,00020bbf,はるか母,72
00021836,body,1330,871,1406,930,,00020b24,星はるか,72
00021837,frame,901,504,1595,777,,,,72
00021838,text,1530,805,1571,896,啓太が一人啓太が二人,,,72
00021839,face,244,188,521,342,,00020d15,運転手,72
0002183a,text,1255,92,1296,207,啓太と行く海啓太と行く山,,,72
0002183b,frame,65,72,756,349,,,,72
0002183c,face,1356,603,1400,651,,00020b24,星はるか,72
0002183d,text,77,387,275,710,あああ四輪との・・・！くそっ俺がなにしたってゆーんだひっでえなあ～～,,,72
0002183e,frame,903,68,1210,485,,,,72
0002183f,text,1533,528,1574,678,啓太と見るタ焼け啓太と見る星空,,,72
00021840,face,939,656,1006,764,,00020b80,はるか父,72
00021841,text,1492,90,1577,204,怒るな怒るな今は啓太のことを考えろ,,,72
00021842,frame,1047,791,1182,1098,,,,72
00021843,body,1334,173,1488,484,,00020b24,星はるか,72
00021844,text,1253,809,1293,863,あっ違うか,,,72
00021845,text,110,88,706,159,あ～～～～～～～～～っ,,,72
00021846,face,1416,195,1460,232,,00020b24,星はるか,72
00021847,body,520,733,728,1092,,00020d15,運転手,72
00021848,face,1166,570,1193,610,,00020bbf,はるか母,72
00021849,body,1024,649,1154,771,,00020b95,星拓馬,72
