id,type,xmin,ymin,xmax,ymax,character_id,character_name,text_content,page_number
00021638,body,1247,1021,1342,1098,00020d56,ネコ,,62
00021639,body,293,217,490,463,00020b22,上条啓太,,62
0002163a,face,316,292,423,427,00020b22,上条啓太,,62
0002163b,frame,905,74,1290,251,,,,62
0002163c,body,419,901,576,1094,00020b22,上条啓太,,62
0002163d,text,623,502,731,596,,,くだらないダジャレで気が抜けて成仏するのではなく？,62
0002163e,text,920,275,1063,365,,,化けて出るというのはとてもエネルギーをくうからな,62
0002163f,text,520,366,593,455,,,違う違うもっとタイヘン,62
00021640,face,72,987,139,1050,00020b24,星はるか,,62
00021641,face,1324,247,1370,356,00020b22,上条啓太,,62
00021642,text,1323,98,1338,134,,,え？,62
00021643,text,86,503,110,631,,,ではなく!!,62
00021644,text,1233,85,1272,154,,,俺カゲ薄いか,62
00021645,body,119,517,338,729,00020b22,上条啓太,,62
00021646,text,1253,833,1341,915,,,おまえもうすぐ消えてしまうよ,62
00021647,body,665,237,753,460,00020b24,星はるか,,62
00021648,text,434,763,479,869,,,コワい！コワすぎる,62
00021649,body,960,134,1048,239,00020b24,星はるか,,62
0002164a,body,654,961,745,1102,00020b24,星はるか,,62
0002164b,body,1046,895,1201,1096,00020b22,上条啓太,,62
0002164c,body,930,448,975,478,00020d56,ネコ,,62
0002164d,body,1504,993,1592,1102,00020d56,ネコ,,62
0002164e,body,329,989,404,1101,00020d56,ネコ,,62
0002164f,body,1455,198,1588,363,00020d56,ネコ,,62
00021650,body,1027,359,1150,471,00020b22,上条啓太,,62
00021651,face,449,632,539,724,00020b24,星はるか,,62
00021652,body,1149,392,1205,478,00020b24,星はるか,,62
00021653,frame,56,748,406,1098,,,,62
00021654,body,1376,880,1460,1103,00020b22,上条啓太,,62
00021655,face,671,995,708,1034,00020b24,星はるか,,62
00021656,face,134,324,207,393,00020b24,星はるか,,62
00021657,frame,61,72,498,468,,,,62
00021658,body,449,593,619,728,00020b24,星はるか,,62
00021659,text,185,765,270,876,,,もうこれは手段を選んではいられないな,62
0002165a,text,976,765,1014,875,,,ナニナニ？なんだって？,62
0002165b,body,1174,581,1264,701,00020b24,星はるか,,62
0002165c,text,315,85,468,196,,,肉体ってのは魂の器にすぎないから霊の俺が消えたら肉体も消えてしまう,62
0002165d,face,1403,944,1453,1026,00020b22,上条啓太,,62
0002165e,face,1117,946,1182,1009,00020b22,上条啓太,,62
0002165f,text,986,514,1062,598,,,そーゆーコト言ってんじゃないワケよ,62
00021660,text,924,573,965,635,,,・・・まいいけど,62
00021661,face,1001,164,1042,222,00020b24,星はるか,,62
00021662,text,1112,744,1151,817,,,えっ,62
00021663,body,526,226,709,464,00020b22,上条啓太,,62
00021664,face,1115,143,1165,206,00020b22,上条啓太,,62
00021665,text,1457,515,1576,597,,,白米しか食べてないからな栄養のバランスが悪いのかな,62
00021666,text,924,89,978,172,,,そういえばどことなく,62
00021667,text,627,822,734,949,,,あの子はおまえのいない世界で永遠にタイムスリップし続けるのだ,62
00021668,face,977,968,1027,1030,00020b24,星はるか,,62
00021669,frame,901,261,1288,488,,,,62
0002166a,frame,1382,724,1599,1109,,,,62
0002166b,text,613,90,730,189,,,つまりまた私が一人で啓太を助けなきゃならないってコト？,62
0002166c,body,1305,549,1443,701,00020b22,上条啓太,,62
0002166d,body,152,880,349,1096,00020b22,上条啓太,,62
0002166e,text,1396,742,1434,795,,,どんなワケだ,62
0002166f,face,1192,613,1240,661,00020b24,星はるか,,62
00021670,body,926,936,1029,1099,00020b24,星はるか,,62
00021671,face,222,578,325,698,00020b22,上条啓太,,62
00021672,body,930,603,1115,700,00020d56,ネコ,,62
00021673,body,64,948,157,1100,00020b24,星はるか,,62
00021674,text,1530,59,1578,198,,,おまえさんカゲが薄くなってきてるのわかる？,62
00021675,text,1549,767,1564,866,,,そんなワケで,62
00021676,face,1360,581,1410,637,00020b22,上条啓太,,62
00021677,face,537,278,613,353,00020b22,上条啓太,,62
00021678,text,366,882,386,974,,,でしょー？,62
00021679,body,639,683,742,730,00020d56,ネコ,,62
0002167a,frame,909,721,1369,1104,,,,62
0002167b,frame,60,491,754,733,,,,62
0002167c,frame,410,748,758,1103,,,,62
0002167d,text,1193,277,1267,360,,,前より向こうがよく見えるような,62
0002167e,frame,1294,0,1593,486,,,,62
0002167f,face,682,265,734,323,00020b24,星はるか,,62
00021680,body,96,279,279,463,00020b24,星はるか,,62
00021681,text,91,93,118,205,,,なにいっ,62
00021682,body,1097,98,1254,240,00020b22,上条啓太,,62
00021683,face,192,908,293,1013,00020b22,上条啓太,,62
00021684,frame,503,71,752,469,,,,62
00021685,body,1307,192,1374,479,00020b22,上条啓太,,62
00021686,frame,901,502,1599,706,,,,62
00021687,body,571,1025,664,1096,00020d56,ネコ,,62
