id,type,xmin,ymin,xmax,ymax,text_content,character_id,character_name,page_number
000001b3,frame,812,675,1653,1095,,,,17
000001b4,text,336,109,466,225,あっ！,,,17
000001b5,frame,544,796,760,1099,,,,17
000001b6,face,197,647,291,712,,000000fe,エリー,17
000001b7,body,946,573,1146,710,,00000112,Others,17
000001b8,text,1466,219,1547,369,"”パック”
こちらコントロールルーム",,,17
000001b9,text,143,687,157,738,ケイト,,,17
000001ba,frame,895,512,1579,743,,,,17
000001bb,frame,908,6,1574,498,,,,17
000001bc,text,1419,507,1558,574,"ケイト
エリーとＣＯＣのラインを確保しろ",,,17
000001bd,text,1136,526,1165,595,ジオトロンオープン,,,17
000001be,frame,91,804,534,1094,,,,17
000001bf,text,1463,744,1524,820,ディスプレイとコントロールモジュールのチェックを,,,17
000001c0,text,1023,772,1075,855,”グリフォン”と”スクロップ”の位置を確認,,,17
000001c1,body,1212,503,1414,714,,0000010e,大佐,17
000001c2,text,1440,847,1451,869,ＯＫ,,,17
000001c3,text,131,826,199,882,自分で勝手に動いてるんだ！,,,17
000001c4,text,466,819,515,919,コントロールがまったくきかない！！,,,17
000001c5,text,649,819,700,919,こいつ”グリフォン”を落しやがった,,,17
000001c6,body,1392,579,1565,741,,0000010a,ケイト,17
000001c7,text,951,240,1059,449,"スピンはテストエリアを出た
コンカレントゾーンに気を付けろ！
ピッ",,,17
000001c8,text,930,511,986,641,ＣＲＦフォーメーションにはいる,,,17
000001c9,text,919,660,930,685,はい,,,17
000001ca,text,910,869,1004,1015,"コンバットインテリジェンスをかき集めろ！
ＣＯＣはまだか！",,,17
000001cb,frame,95,548,758,784,,,,17
000001cc,face,600,951,750,1065,,000000fe,エリー,17
000001cd,face,1293,529,1357,585,,0000010e,大佐,17
000001ce,face,1421,636,1502,708,,0000010a,ケイト,17
000001cf,body,181,604,349,772,,000000fe,エリー,17
000001d0,text,1544,622,1556,661,はいっ,,,17
000001d1,face,570,651,621,709,,0000010a,ケイト,17
000001d2,text,703,124,741,222,”グリフォン”確認,,,17
000001d3,frame,0,0,555,618,,,,17
000001d4,face,993,620,1074,685,,00000112,Others,17
000001d5,body,564,622,690,781,,0000010a,ケイト,17
000001d6,text,410,582,535,679,"エリー！
いったい何が！？",,,17
000001d7,frame,532,100,759,552,,,,17
000001d8,text,554,818,566,857,くそっ,,,17
000001d9,body,537,858,755,1096,,000000fe,エリー,17
