id,type,xmin,ymin,xmax,ymax,character_id,character_name,text_content,page_number
0006e79f,body,1339,114,1479,271,0006dd1f,極楽院 和泉子,,75
0006e7a0,text,389,829,495,987,,,やれーいてまえー,75
0006e7a1,text,123,114,220,301,,,亜奈開学園で番をはっている夢美さん‼,75
0006e7a2,body,361,0,828,805,0006e7a3,亜奈開 夢美,,75
0006e7a4,frame,894,669,1319,923,,,,75
0006e7a5,face,1040,957,1113,1067,0006dccb,松任谷教授,,75
0006e7a6,frame,86,604,762,804,,,,75
0006e7a7,frame,890,93,1320,467,,,,75
0006e7a8,text,1505,101,1539,248,,,で―っ,75
0006e7a9,text,142,495,328,680,,,お～っ亜奈開学園のやつらの攻撃だーっ‼,75
0006e7aa,body,894,938,1130,1106,0006dccb,松任谷教授,,75
0006e7ab,frame,1326,5,1582,1168,,,,75
0006e7ac,frame,2,819,827,1169,,,,75
0006e7ad,frame,896,934,1319,1102,,,,75
0006e7ae,text,263,222,388,481,,,極楽院‼いーかげんでケリをつけるぞ―っも―っ‼,75
0006e7af,text,1224,905,1250,1043,,,あれは―,75
0006e7b0,face,486,85,615,252,0006e7a3,亜奈開 夢美,,75
0006e7b1,frame,894,482,1316,657,,,,75
0006e7b2,frame,83,92,763,588,,,,75
0006e7b3,text,963,146,1008,213,,,わっ,75
0006e7b4,body,1054,693,1164,828,0006e7a3,亜奈開 夢美,,75
