id,type,xmin,ymin,xmax,ymax,character_id,character_name,text_content,page_number
0005545f,body,325,610,1032,904,000553e4,信者A,,52
00055460,body,1952,527,2106,835,00054b4b,Others,,52
00055461,frame,122,176,1341,557,,,,52
00055462,face,2552,1874,2724,2114,000553fb,信者C,,52
00055463,body,1604,1367,1805,1654,00054d1d,恵利,,52
00055464,text,1095,605,1296,889,,,ＧＯＤの悪口を言うやつやＧＯＤに手出しするやつに制裁を加えるのさ。,52
00055465,face,817,258,1018,484,00054bfa,高千穂,,52
00055466,face,440,613,953,900,000553e4,信者A,,52
00055467,body,429,172,1283,548,00054bfa,高千穂,,52
00055468,frame,1615,165,2110,836,,,,52
00055469,text,84,1524,183,1792,,,あひぁ！！,52
0005546a,text,2480,1247,2516,1480,,,しかしなあ……,52
0005546b,text,1183,1522,1339,1752,,,事故？もっと具体的に言ってみろ。,52
0005546c,body,2103,1220,2397,1819,00054bfa,高千穂,,52
0005546d,body,2042,1543,2814,2153,000553fb,信者C,,52
0005546e,body,922,1859,1169,1984,000553e4,信者A,,52
0005546f,text,2707,1244,2809,1607,,,アウウウウ,52
00055470,body,990,1590,1327,1992,00054bfa,高千穂,,52
00055471,frame,122,600,1346,907,,,,52
00055472,frame,825,1502,1360,1999,,,,52
00055473,body,1956,1561,2401,1923,000553e4,信者A,,52
00055474,frame,2139,3,2843,839,,,,52
00055475,face,1759,420,1863,542,00054ce8,モナ,,52
00055476,face,1058,1640,1147,1722,00054bfa,高千穂,,52
00055477,text,162,1131,361,1432,,,ボクらにヘッドくれたりコンピュータ事故の予言をしてくれたりするんだ。,52
00055478,face,1755,1874,1952,2082,00055406,信者B,,52
00055479,frame,1604,865,2821,1198,,,,52
0005547a,face,943,1888,1039,1977,000553e4,信者A,,52
0005547b,text,1969,201,2098,437,,,え？あの……,52
0005547c,frame,1604,1217,2818,2143,,,,52
0005547d,frame,127,948,1351,1464,,,,52
0005547e,text,1087,978,1314,1249,,,それよ！ＧＯＤってのはなんなんだ？本当にいるのか？,52
0005547f,body,1604,1669,2035,2124,00055406,信者B,,52
00055480,body,6,1525,810,2120,000553e4,信者A,,52
00055481,text,752,1529,781,1673,,,そうかい。,52
00055482,text,168,210,276,341,,,なんに使うんだこれ？,52
00055483,face,2574,481,2832,840,00054b4b,Others,,52
00055484,face,2028,542,2092,642,00054b4b,Others,,52
00055485,face,2254,165,2541,462,00054ce8,モナ,,52
00055486,text,839,1513,1002,1754,,,やだね。ＧＯＤに教えてもらった大事な情報だもん。,52
00055487,body,1866,865,2465,1191,00054bfa,高千穂,,52
00055488,face,235,1594,342,1741,000553e4,信者A,,52
00055489,body,641,947,1204,1460,00054bfa,高千穂,,52
0005548a,text,1918,1239,2034,1519,,,もうちょっと体鍛えた方がいいぜ、おまえら。,52
0005548b,text,2757,907,2787,1078,,,ったく……,52
0005548c,text,1664,205,1738,336,,,いいから使って。,52
0005548d,face,2010,1827,2128,1913,000553e4,信者A,,52
0005548e,text,2691,163,2722,276,,,あげる。,52
0005548f,text,1236,185,1309,434,,,へえ、いい物持ってんじゃん。,52
00055490,text,463,981,571,1210,,,いっ、いるよ。,52
00055491,body,2287,394,2836,839,00054b4b,Others,,52
00055492,body,1615,387,1970,835,00054ce8,モナ,,52
00055493,face,2197,890,2365,1083,00054bfa,高千穂,,52
00055494,body,472,1263,1064,1464,000553e4,信者A,,52
00055495,frame,10,1502,810,2134,,,,52
00055496,text,168,614,286,880,,,ボクら、アゴラでＧＯＤの親衛隊を作ったんだ。,52
00055497,face,674,976,781,1069,00054bfa,高千穂,,52
00055498,text,1660,921,1734,1091,,,てこずらせやがって！,52
00055499,body,2143,28,2638,839,00054ce8,モナ,,52
0005549a,face,2175,1270,2275,1359,00054bfa,高千穂,,52
