id,type,xmin,ymin,xmax,ymax,character_id,character_name,text_content,page_number
00058c2f,body,87,887,412,1166,00057b94,ラファエロ,,90
00058c30,body,474,247,580,556,00057b94,ラファエロ,,90
00058c31,frame,528,876,825,1168,,,,90
00058c32,face,572,771,612,827,00058743,ビビエーナ枢機卿,,90
00058c33,body,1086,973,1281,1166,00058665,マルゲリータ,,90
00058c34,text,96,80,274,213,,,"きみだけがやすらぎの存在なんだ
どこへも行かないでくれ",90
00058c35,text,928,97,933,136,,,・・・・・・,90
00058c36,body,1038,295,1158,531,00058743,ビビエーナ枢機卿,,90
00058c37,frame,892,602,1651,848,,,,90
00058c38,text,1428,888,1566,1060,,,"だめだよ
マルゲリータ
マリアのことはきみのせいじゃないんだ",90
00058c39,text,1202,356,1271,547,,,意地をはることだけがマリアの生きがいになっている,90
00058c3a,text,615,40,739,247,,,"マリアのことだけじゃない
仕事をひきうけすぎることも",90
00058c3b,face,659,993,765,1069,00058753,マリア,,90
00058c3c,text,427,837,529,1060,,,"マリアが・・・
とうとう
亡くなった・・・！",90
00058c3d,face,1109,1038,1171,1098,00058665,マルゲリータ,,90
00058c3e,text,1451,88,1548,221,,,本当は一番きみに会いたいはずなのに意地になって・・・,90
00058c3f,text,322,53,463,245,,,だれに対してもイヤといえないことも何もかもぼく自身の問題なんだ,90
00058c40,face,1239,165,1306,245,00057b94,ラファエロ,,90
00058c41,frame,305,0,822,661,,,,90
00058c42,face,1184,967,1233,1025,00057b94,ラファエロ,,90
00058c43,frame,65,723,762,862,,,,90
00058c44,body,1017,563,1324,847,00058665,マルゲリータ,,90
00058c45,face,222,960,302,1064,00057b94,ラファエロ,,90
00058c46,text,1427,621,1488,735,,,"・・・・・・
わたしが身をひけば・・・",90
00058c47,face,1447,387,1543,486,00058743,ビビエーナ枢機卿,,90
00058c48,frame,892,863,1594,1169,,,,90
00058c49,face,494,277,517,300,00057b94,ラファエロ,,90
00058c4a,body,1189,88,1436,553,00057b94,ラファエロ,,90
00058c4b,face,126,446,213,540,00058665,マルゲリータ,,90
00058c4c,face,976,181,999,223,00057b94,ラファエロ,,90
00058c4d,frame,62,880,519,1168,,,,90
00058c4e,face,156,421,246,518,00057b94,ラファエロ,,90
00058c4f,body,1120,897,1381,1166,00057b94,ラファエロ,,90
00058c50,body,1298,286,1591,554,00058743,ビビエーナ枢機卿,,90
00058c51,face,1045,688,1158,816,00058665,マルゲリータ,,90
00058c52,body,409,280,583,651,00058665,マルゲリータ,,90
00058c53,frame,894,62,1178,533,,,,90
00058c54,text,914,874,1029,1137,,,"何もかもぼく自身の決断力のなさから来ているのだから
きみの存在とは関係ない",90
00058c55,body,556,723,710,862,00058743,ビビエーナ枢機卿,,90
00058c56,body,64,400,213,657,00058665,マルゲリータ,,90
00058c57,face,478,304,499,327,00058665,マルゲリータ,,90
00058c58,frame,1188,64,1593,556,,,,90
00058c59,text,1124,70,1163,203,,,不憫でたまらないよ・・・,90
00058c5a,body,529,953,824,1166,00058753,マリア,,90
00058c5b,body,81,302,297,657,00057b94,ラファエロ,,90
00058c5c,body,899,144,1012,531,00057b94,ラファエロ,,90
00058c5d,frame,60,64,298,657,,,,90
