id,type,xmin,ymin,xmax,ymax,text_content,character_id,character_name,page_number
00058838,text,992,108,1144,246,"ん
ひじあてが描き上がったら教皇様を描くから",,,69
00058839,face,624,782,684,837,,00058665,マルゲリータ,69
0005883a,frame,62,209,753,662,,,,69
0005883b,text,454,124,645,339,"マルゲリータ
？
あああそこの粉屋の娘だよ
あ
ほら",,,69
0005883c,frame,259,684,443,1110,,,,69
0005883d,body,1460,472,1525,568,,00057bd1,Other,69
0005883e,text,1193,43,1291,179,"先生
ここのユリウス2世は先生がお描きになるんですよね",,,69
0005883f,body,252,433,342,657,,00057b94,ラファエロ,69
00058840,face,291,865,403,978,,00058665,マルゲリータ,69
00058841,frame,455,684,755,1110,,,,69
00058842,body,1365,101,1434,237,,000585af,ラファエロの弟子C,69
00058843,body,663,515,727,641,,00057bd1,Other,69
00058844,body,914,718,1033,942,,00057b94,ラファエロ,69
00058845,face,101,860,200,980,,00057b94,ラファエロ,69
00058846,text,1263,628,1331,743,それまであっちで仕事してるから,,,69
00058847,body,261,755,426,1107,,00058665,マルゲリータ,69
00058848,body,309,462,406,654,,00058849,女E,69
0005884a,face,1129,865,1141,891,,0005806b,ラファエロの弟子A,69
0005884b,frame,60,1,753,191,,,,69
0005884c,body,1077,842,1181,1154,,0005806b,ラファエロの弟子A,69
0005884d,text,912,943,1004,1090,"はは・・・
大丈夫だよ",,,69
0005884e,frame,1241,589,1594,865,,,,69
0005884f,frame,58,682,250,1109,,,,69
00058850,frame,1239,885,1594,1169,,,,69
00058851,text,405,709,412,732,・・・,,,69
00058852,text,1520,913,1567,1006,"先生・・・・・・
その仕事は",,,69
00058853,body,524,723,710,1108,,00058665,マルゲリータ,69
00058854,face,1378,122,1388,132,,000585af,ラファエロの弟子C,69
00058855,frame,896,589,1232,1169,,,,69
00058856,frame,894,0,1651,571,,,,69
00058857,text,471,674,542,842,"うわさをすれば・・・
あの子だろ",,,69
00058858,face,978,444,1008,499,,00057b94,ラファエロ,69
00058859,face,355,481,367,493,,00058849,女E,69
0005885a,body,894,414,1050,570,,00057b94,ラファエロ,69
0005885b,text,1011,1027,1053,1138,キリほ体こわしますよ,,,69
0005885c,body,1031,378,1100,456,,00057bd1,Other,69
0005885d,body,58,745,248,1107,,00057b94,ラファエロ,69
0005885e,body,1380,652,1477,865,,00057b94,ラファエロ,69
0005885f,face,1396,686,1429,726,,00057b94,ラファエロ,69
00058860,body,1461,144,1509,215,,00057bd1,Other,69
00058861,text,1519,624,1564,756,上がったら声をかけてくれ,,,69
00058862,body,1524,96,1566,200,,00057bd1,Other,69
00058863,body,1317,944,1544,1166,,0005806b,ラファエロの弟子A,69
00058864,text,1271,896,1317,1059,注文リストには入ってませんが・・・・・・,,,69
00058865,text,1081,604,1221,797,"ただでさえ仕事が山積みなのに
また断りきれなくてひきうけたんですか？",,,69
00058866,face,985,737,1001,760,,00057b94,ラファエロ,69
00058867,face,1417,992,1461,1048,,0005806b,ラファエロの弟子A,69
