id,type,xmin,ymin,xmax,ymax,text_content,character_id,character_name,page_number
000226fb,text,1282,345,1431,575,ただ気になってるっていうか心配,,,82
000226fc,body,1031,637,1369,822,,00021bcd,千寿院さとり,82
000226fd,text,1379,652,1489,804,伊吹邪甲くんずっと元気なかったから,,,82
000226fe,text,298,102,582,138,そうです。ポピー,,,82
000226ff,frame,70,217,788,526,,,,82
00022700,frame,4,1,837,1169,,,,82
00022701,face,1014,438,1050,472,,00021bcd,千寿院さとり,82
00022702,text,75,1056,467,1112,出来るなら ただ君に,,,82
00022703,frame,967,0,1653,269,,,,82
00022704,face,1361,41,1467,142,,00021bcd,千寿院さとり,82
00022705,body,993,407,1079,599,,00021bcd,千寿院さとり,82
00022706,text,1282,880,1344,1010,…だったらそうか,,,82
00022707,frame,837,636,1651,822,,,,82
00022708,face,432,255,729,512,,00021bcd,千寿院さとり,82
00022709,frame,838,824,1400,1169,,,,82
0002270a,text,1527,50,1555,143,ん……,,,82
0002270b,frame,838,1,1651,633,,,,82
0002270c,face,1045,852,1207,1000,,000225cf,スノーフレーク,82
0002270d,text,906,921,978,1110,おねーさんと僕が思っていることは同じなんだね,,,82
0002270e,text,1126,63,1218,257,"なにかなぁ…
あ…ただ",,,82
0002270f,text,247,597,615,927,"このさい言っちゃえば僕は君にあやまりたいんです。
そうして 僕もおねーさんも同じように心から ねがってることがあるんです。",,,82
00022710,body,1246,2,1551,268,,00021bcd,千寿院さとり,82
00022711,frame,1400,825,1653,1167,,,,82
00022712,body,1409,896,1653,1140,,00021bea,ぷにぷに,82
00022713,body,323,222,776,518,,00021bcd,千寿院さとり,82
00022714,face,1506,969,1614,1062,,00021bea,ぷにぷに,82
00022715,body,1009,821,1261,1165,,000225cf,スノーフレーク,82
00022716,text,945,666,1017,796,今もそうか心配,,,82
00022717,face,1138,686,1212,771,,00021bcd,千寿院さとり,82
