id,type,xmin,ymin,xmax,ymax,character_id,character_name,text_content,page_number
00061509,face,1054,749,1173,887,00060b8c,アモス,,68
0006150a,body,1116,27,1644,375,00060b96,ヴァルナス,,68
0006150b,body,1419,865,1504,1018,00060b96,ヴァルナス,,68
0006150c,face,965,931,1118,1076,00060b96,ヴァルナス,,68
0006150d,body,337,773,757,1166,00060b96,ヴァルナス,,68
0006150e,body,214,81,401,266,00060b96,ヴァルナス,,68
0006150f,frame,0,289,401,504,,,,68
00061510,body,41,890,398,1166,00060b8c,アモス,,68
00061511,text,1267,736,1348,826,,,がんばれ！！村はあと少しだ！！,68
00061512,body,115,135,245,261,00060b8c,アモス,,68
00061513,face,168,160,228,207,00060b8c,アモス,,68
00061514,body,1336,868,1470,1011,00060b8c,アモス,,68
00061515,frame,1336,399,1561,694,,,,68
00061516,face,219,953,338,1058,00060b8c,アモス,,68
00061517,face,276,110,332,161,00060b96,ヴァルナス,,68
00061518,body,562,77,654,239,00060b96,ヴァルナス,,68
00061519,face,524,99,611,233,00060b8c,アモス,,68
0006151a,frame,891,893,1237,1099,,,,68
0006151b,frame,1116,393,1327,691,,,,68
0006151c,frame,407,0,758,505,,,,68
0006151d,text,116,869,152,1052,,,これはーーー！？,68
0006151e,frame,884,393,1116,693,,,,68
0006151f,face,1126,231,1222,327,00060b8c,アモス,,68
00061520,body,897,895,1161,1091,00060b96,ヴァルナス,,68
00061521,face,395,831,506,974,00060b96,ヴァルナス,,68
00061522,body,969,145,1553,375,00060b8c,アモス,,68
00061523,face,1264,117,1385,232,00060b96,ヴァルナス,,68
00061524,frame,1233,714,1653,1169,,,,68
00061525,frame,881,0,1653,378,,,,68
00061526,text,1495,697,1579,834,,,見ろ！！サンギュードの像だ！！,68
00061527,text,1167,917,1211,1012,,,ただの道標だ・・・・,68
00061528,text,1189,736,1207,797,,,ふ・・・・,68
00061529,frame,85,79,401,268,,,,68
0006152a,frame,0,929,756,1169,,,,68
0006152b,frame,0,520,758,926,,,,68
0006152c,text,99,93,138,168,,,なんだあれは！？,68
0006152d,frame,887,709,1225,896,,,,68
0006152e,body,6,292,390,498,00060b96,ヴァルナス,,68
0006152f,text,906,918,969,971,,,そう思えばいい！！,68
00061530,text,363,72,398,145,,,・・・・・・・・・・・・,68
00061531,text,918,727,991,874,,,憎き敵の像が命の綱になるとは皮肉だな・・・・,68
00061532,body,1016,706,1216,895,00060b8c,アモス,,68
