id,type,xmin,ymin,xmax,ymax,text_content,character_id,character_name,page_number
00024d6e,text,1195,692,1281,839,打ったあ！これは大きいはいるか!?,,,53
00024d6f,body,915,754,1115,863,,00023e61,一堂零,53
00024d70,body,82,211,94,254,,00023f19,男A,53
00024d71,text,935,920,951,966,そだっ,,,53
00024d72,text,683,41,728,175,でもはいったあ!!,,,53
00024d73,text,381,108,484,261,ホームランです腕組チーム４点追加！５対４逆転です！,,,53
00024d74,text,102,98,176,165,なんつータマなげるんじゃ,,,53
00024d75,text,521,51,579,162,ぷんっ,,,53
00024d76,frame,277,399,402,657,,,,53
00024d77,frame,1184,677,1575,1096,,,,53
00024d78,body,84,739,273,966,,00023e61,一堂零,53
00024d79,text,688,943,738,1016,ガッ,,,53
00024d7a,body,401,295,428,346,,00023ea2,大間仁,53
00024d7b,text,1110,683,1157,836,イヤちょっと向かい風だ！,,,53
00024d7c,body,1041,165,1128,318,,00023f19,男A,53
00024d7d,text,530,1002,657,1091,ガッチュ,,,53
00024d7e,body,177,209,200,250,,00024511,亜切須健,53
00024d7f,body,274,847,519,1091,,0002436d,寒然寺藍,53
00024d80,text,77,585,104,637,わっ,,,53
00024d81,frame,908,903,1173,1098,,,,53
00024d82,face,281,499,319,564,,00023e61,一堂零,53
00024d83,body,1135,184,1220,342,,000244ea,筋力,53
00024d84,face,1396,479,1476,586,,000244ea,筋力,53
00024d85,body,918,249,1098,331,,0002436d,寒然寺藍,53
00024d86,body,323,247,352,296,,000244f1,今条豊,53
00024d87,text,537,701,597,791,…やってくれたなこの男は〜,,,53
00024d88,frame,514,0,747,362,,,,53
00024d89,frame,81,91,505,366,,,,53
00024d8a,body,1214,831,1436,1095,,000244ea,筋力,53
00024d8b,body,348,227,364,272,,00023eac,出瀬潔,53
00024d8c,frame,1319,397,1572,643,,,,53
00024d8d,text,345,691,494,844,「ガッチュ」じゃない！あれほどストライクっていったじゃないかーーっ,,,53
00024d8e,frame,911,399,1311,646,,,,53
00024d8f,text,1113,907,1157,1079,どんどんボールがもどされるぞっ,,,53
00024d90,frame,414,397,749,653,,,,53
00024d91,face,1356,49,1428,127,,00023e61,一堂零,53
00024d92,face,155,530,242,626,,00023e61,一堂零,53
00024d93,text,1529,416,1554,526,しめたっ,,,53
00024d94,body,1399,1024,1484,1096,,00023e61,一堂零,53
00024d95,face,1164,202,1187,229,,000244ea,筋力,53
00024d96,face,55,453,115,547,,0002436d,寒然寺藍,53
00024d97,text,1039,703,1055,739,おっ,,,53
00024d98,frame,523,687,747,1098,,,,53
00024d99,face,634,716,695,788,,0002436d,寒然寺藍,53
00024d9a,text,937,699,956,732,おっ,,,53
00024d9b,body,261,328,286,362,,000244de,印田灰進,53
00024d9c,body,931,984,1080,1100,,00023e61,一堂零,53
00024d9d,text,1153,413,1279,521,打者がバウンドした投球を打った場合これは有効打となる,,,53
00024d9e,body,1308,3,1570,354,,00023e61,一堂零,53
00024d9f,body,40,393,143,551,,0002436d,寒然寺藍,53
00024da0,text,208,76,346,158,わーあほーボケー,,,53
00024da1,face,188,843,244,910,,00023e61,一堂零,53
00024da2,text,1254,74,1279,99,あ,,,53
00024da3,body,274,453,397,655,,00023e61,一堂零,53
00024da4,text,198,414,248,494,おいっ！,,,53
00024da5,body,1321,415,1530,633,,000244ea,筋力,53
00024da6,face,359,493,399,564,,00023e61,一堂零,53
00024da7,body,104,495,260,646,,00023e61,一堂零,53
00024da8,text,429,416,556,524,バウンドした変態ボールは回転力もおちただの棒玉これはうまい判断でした,,,53
00024da9,face,1030,420,1079,494,,000244ea,筋力,53
00024daa,body,90,277,122,333,,000244ea,筋力,53
00024dab,text,1536,1016,1558,1086,うわっ,,,53
00024dac,frame,42,399,266,654,,,,53
00024dad,frame,79,687,518,1169,,,,53
00024dae,body,530,251,717,363,,00023e61,一堂零,53
00024daf,body,591,694,747,827,,0002436d,寒然寺藍,53
00024db0,body,529,818,745,1098,,00023e61,一堂零,53
00024db1,body,210,277,244,307,,00023e61,一堂零,53
00024db2,body,93,231,111,265,,0002436d,寒然寺藍,53
00024db3,text,90,1009,211,1164,わ〜〜ごめんなさいつつい手がすべっちゃったんですう〜,,,53
00024db4,frame,907,1,1575,354,,,,53
00024db5,frame,909,677,1171,868,,,,53
00024db6,text,1046,916,1064,970,よしっ,,,53
00024db7,body,991,399,1145,645,,000244ea,筋力,53
