id,type,xmin,ymin,xmax,ymax,character_id,character_name,text_content,page_number
0007128b,body,1,922,173,1162,00070432,土方伊織,,82
0007128c,body,222,213,396,412,0007040f,押足藤太,,82
0007128d,frame,932,0,1256,433,,,,82
0007128e,text,1202,94,1241,162,,,ハアハアハア･･････,82
0007128f,face,250,274,294,350,0007040f,押足藤太,,82
00071290,frame,0,0,210,415,,,,82
00071291,body,204,539,574,751,00070432,土方伊織,,82
00071292,body,186,811,381,1169,0007040f,押足藤太,,82
00071293,frame,1264,0,1653,434,,,,82
00071294,text,74,48,112,122,,,ソオ。,82
00071295,face,21,925,165,1042,00070432,土方伊織,,82
00071296,frame,0,433,719,727,,,,82
00071297,body,391,749,712,1169,00070432,土方伊織,,82
00071298,frame,938,451,1653,763,,,,82
00071299,text,366,110,382,220,,,伊織の部屋！？,82
0007129a,frame,218,0,399,418,,,,82
0007129b,face,55,206,146,304,0007040f,押足藤太,,82
0007129c,frame,2,747,381,1168,,,,82
0007129d,body,930,77,1257,393,0007040f,押足藤太,,82
0007129e,face,461,779,623,896,00070432,土方伊織,,82
0007129f,text,327,791,369,956,,,よく眠ってる、これなら逃げられるぞ。,82
000712a0,frame,1265,787,1651,1168,,,,82
000712a1,face,987,213,1125,358,0007040f,押足藤太,,82
000712a2,body,501,264,666,398,0007040f,押足藤太,,82
000712a3,text,55,768,163,893,,,それにしても･･･オレが毎日つらい思いをしてるのにこいつは気楽に昼寝かよーー,82
000712a4,text,1206,1022,1251,1125,,,ギシッ,82
000712a5,face,216,850,271,917,0007040f,押足藤太,,82
000712a6,frame,934,787,1258,1169,,,,82
000712a7,text,424,89,495,391,,,2学期が始まってからずっとこんな調子だ、オレ壊れちゃう･･･とにかく逃げなきゃ！！,82
000712a8,text,1330,82,1368,136,,,アダダ～～･･･,82
000712a9,body,825,381,1653,881,0007040f,押足藤太,,82
000712aa,text,1036,788,1077,874,,,ギシッ,82
000712ab,frame,0,919,173,1162,,,,82
000712ac,body,26,131,153,408,0007040f,押足藤太,,82
000712ad,frame,388,747,718,1169,,,,82
000712ae,face,1263,839,1422,1144,0007040f,押足藤太,,82
000712af,face,1421,607,1487,688,0007040f,押足藤太,,82
000712b0,frame,411,0,717,414,,,,82
000712b1,text,143,934,158,971,,,ん･･･,82
000712b2,text,1565,72,1582,127,,,アダ･･･,82
000712b3,text,1098,810,1242,931,,,ううっ、体がバラバラになったみたいだ、イデデ･･････,82
000712b4,text,1523,799,1558,931,,,逃げなきゃ！やってらんねえよ。,82
000712b5,body,1264,786,1653,1164,0007040f,押足藤太,,82
