id,type,xmin,ymin,xmax,ymax,text_content,character_id,character_name,page_number
00070cd0,text,423,766,436,825,･････････,,,52
00070cd1,face,1478,546,1527,597,,0007040f,押足藤太,52
00070cd2,frame,1,752,455,1164,,,,52
00070cd3,body,415,36,723,525,,00070413,Other,52
00070cd4,body,1021,122,1483,622,,0007040f,押足藤太,52
00070cd5,text,1523,50,1617,205,ガシッ,,,52
00070cd6,face,1167,727,1190,758,,00070413,Other,52
00070cd7,body,1088,715,1207,873,,00070413,Other,52
00070cd8,face,1091,864,1314,1080,,0007040f,押足藤太,52
00070cd9,text,161,56,178,95,ガ･･･,,,52
00070cda,face,993,289,1041,350,,00070413,Other,52
00070cdb,face,147,808,328,1023,,00070432,土方伊織,52
00070cdc,frame,1264,0,1653,567,,,,52
00070cdd,frame,1,513,720,775,,,,52
00070cde,face,1342,711,1368,747,,00070413,Other,52
00070cdf,face,483,781,659,994,,00070466,赤坂主将,52
00070ce0,frame,937,842,1653,1169,,,,52
00070ce1,face,1385,155,1472,338,,00070413,Other,52
00070ce2,text,974,85,991,148,わあっ。,,,52
00070ce3,face,1172,199,1223,257,,0007040f,押足藤太,52
00070ce4,text,1286,593,1324,671,ああっ、こ･･･この。,,,52
00070ce5,body,3,212,391,557,,00070413,Other,52
00070ce6,body,411,721,721,1164,,00070466,赤坂主将,52
00070ce7,body,1018,660,1414,887,,00070413,Other,52
00070ce8,frame,930,0,1254,629,,,,52
00070ce9,body,1325,696,1429,887,,00070413,Other,52
00070cea,body,1583,815,1653,913,,00070413,Other,52
00070ceb,body,1405,521,1653,916,,0007040f,押足藤太,52
00070cec,face,1594,832,1620,865,,00070413,Other,52
00070ced,body,848,52,1122,536,,00070413,Other,52
00070cee,body,1,0,289,521,,00070413,Other,52
00070cef,text,1471,938,1513,1063,オレに弱点はないぜ！！,,,52
00070cf0,text,126,441,143,526,ギャア！,,,52
00070cf1,frame,932,513,1653,914,,,,52
00070cf2,frame,392,713,723,1168,,,,52
00070cf3,text,1274,55,1294,103,グッ。,,,52
00070cf4,body,0,756,399,1169,,00070432,土方伊織,52
00070cf5,face,434,104,611,366,,00070413,Other,52
00070cf6,frame,334,0,720,525,,,,52
00070cf7,text,378,94,398,194,ぐうっっっ。,,,52
00070cf8,face,108,142,166,207,,00070413,Other,52
00070cf9,body,932,854,1653,1166,,0007040f,押足藤太,52
00070cfa,frame,0,0,419,571,,,,52
00070cfb,body,1264,61,1576,567,,00070413,Other,52
