id,type,xmin,ymin,xmax,ymax,text_content,character_id,character_name,page_number
00014809,text,600,89,622,240,この子が……,,,75
0001480a,text,957,96,1159,331,治療としては抗癌剤がもっとも適切ですが完治の確率はほぼ0％に近く……　治っては再発を繰り返す犬がほとんどです,,,75
0001480b,text,1461,90,1556,371,……正直やっかいな腫瘍です　ある種のウィルスが原因かという見解も出ていますがまだ確定していない,,,75
0001480c,text,669,817,680,886,ええ……,,,75
0001480d,body,1188,153,1280,385,,0001432e,浅井佑之,75
0001480e,body,1281,79,1425,385,,000138fd,Other,75
0001480f,frame,95,794,246,1169,,,,75
00014810,body,965,401,1438,589,,000138e1,栗生瞳,75
00014811,text,527,942,570,1083,まだ具合が悪いらしくて……,,,75
00014812,body,1035,689,1382,1080,,000138ed,アイ,75
00014813,text,1514,631,1530,790,……癌……？,,,75
00014814,text,428,808,486,1061,もう少し休ませていただいてもお店のほうは……そうですか,,,75
00014815,body,108,792,248,1169,,000138f0,お母さん,75
00014816,frame,1037,616,1439,1084,,,,75
00014817,frame,512,790,708,1097,,,,75
00014818,frame,904,80,1572,383,,,,75
00014819,body,1279,195,1380,388,,000138e1,栗生瞳,75
0001481a,frame,29,2,799,765,,,,75
0001481b,body,341,136,552,692,,000138e1,栗生瞳,75
0001481c,body,137,350,500,649,,000138ed,アイ,75
0001481d,body,1341,311,1421,383,,000138ed,アイ,75
0001481e,frame,908,401,1569,588,,,,75
0001481f,text,952,881,973,1033,治らない……？,,,75
00014820,text,1432,420,1555,566,ですから治療といっても延命処置に近い状態になるのですが……,,,75
00014821,frame,865,424,1621,1169,,,,75
00014822,face,454,199,510,233,,000138e1,栗生瞳,75
00014823,body,322,838,376,1092,,000138f0,お母さん,75
00014824,text,272,1010,310,1119,本当に申し訳ありません,,,75
00014825,text,157,200,178,402,いなくなる……？,,,75
00014826,frame,252,792,502,1169,,,,75
00014827,face,1330,93,1360,114,,000138fd,Other,75
00014828,face,149,864,247,969,,000138f0,お母さん,75
00014829,face,1071,401,1321,532,,000138e1,栗生瞳,75
