id,type,xmin,ymin,xmax,ymax,text_content,character_id,character_name,page_number
0004213e,text,351,105,454,244,まじめで正常な会社員と結婚してしあわせになりたかった…,,,47
0004213f,text,911,425,1059,609,どーすればいーのよばかばかばか,,,47
00042140,body,346,411,403,526,,000416e3,Other,47
00042141,text,532,107,578,232,ちゃんとしたまんがにでて…,,,47
00042142,face,1000,619,1095,692,,000416e3,Other,47
00042143,body,433,265,547,403,,000416e3,Other,47
00042144,face,188,938,328,1063,,000420e2,らら子先生,47
00042145,frame,895,423,1167,834,,,,47
00042146,face,182,753,246,806,,000416e3,Other,47
00042147,face,1041,317,1100,372,,00041600,松沢ひとみ,47
00042148,body,441,399,519,529,,00041600,松沢ひとみ,47
00042149,body,487,962,593,1107,,000420e2,らら子先生,47
0004214a,text,1524,446,1569,573,さりげなく…わかりやすく…,,,47
0004214b,face,658,782,703,816,,000416e3,Other,47
0004214c,body,895,76,1077,295,,000420dd,ミミちゃん,47
0004214d,frame,57,72,262,529,,,,47
0004214e,body,1024,290,1148,404,,00041600,松沢ひとみ,47
0004214f,body,92,245,198,530,,000420e2,らら子先生,47
00042150,body,138,863,393,1106,,000420e2,らら子先生,47
00042151,text,1153,510,1228,744,8話目にでてきた「Ｓ組」がＥ組に合併されたってことを伝えろだなんて…,,,47
00042152,face,72,791,111,822,,000416e3,Other,47
00042153,text,1006,878,1121,990,私だってホントーは…,,,47
00042154,body,246,683,343,837,,00041600,松沢ひとみ,47
00042155,text,417,872,442,941,まあ!!,,,47
00042156,frame,1102,425,1484,834,,,,47
00042157,face,87,1055,144,1094,,000415f9,歩野零二郎,47
00042158,face,384,423,437,475,,000416e3,Other,47
00042159,text,1093,86,1151,180,それなのに…,,,47
0004215a,body,702,763,743,838,,000416e3,Other,47
0004215b,text,306,571,412,678,人生をなげたうえで参加しないでくださいっ,,,47
0004215c,frame,399,858,744,1105,,,,47
0004215d,frame,1221,428,1580,836,,,,47
0004215e,face,271,716,326,778,,00041600,松沢ひとみ,47
0004215f,body,378,397,441,497,,000416e3,Other,47
00042160,body,163,693,249,833,,000416e3,Other,47
00042161,face,457,435,500,473,,00041600,松沢ひとみ,47
00042162,body,68,776,120,838,,000416e3,Other,47
00042163,body,398,614,645,836,,000420e2,らら子先生,47
00042164,body,312,777,356,837,,000416e3,Other,47
00042165,body,1077,251,1164,399,,000416e3,Other,47
00042166,body,393,222,745,527,,000420e2,らら子先生,47
00042167,text,574,566,647,660,――でどうしたんですって!?,,,47
00042168,text,84,570,182,691,せんせ――っ歩野くんがえんそくにあんなもんを!!,,,47
00042169,body,645,759,713,832,,000416e3,Other,47
0004216a,face,413,334,462,378,,000420e2,らら子先生,47
0004216b,text,229,105,272,275,でも…　もう…,,,47
0004216c,body,973,560,1139,835,,000416e3,Other,47
0004216d,body,72,1009,165,1106,,000415f9,歩野零二郎,47
0004216e,face,446,295,500,341,,000416e3,Other,47
0004216f,frame,60,553,748,837,,,,47
00042170,text,1212,872,1292,1011,服装もなんか場ちがいみたいだったじゃない!?,,,47
00042171,body,209,636,288,675,,000420dd,ミミちゃん,47
00042172,frame,57,861,392,1105,,,,47
00042173,frame,896,856,1194,1101,,,,47
00042174,face,1100,291,1157,336,,000416e3,Other,47
00042175,face,317,796,355,818,,000416e3,Other,47
00042176,body,895,627,1641,1168,,000420e2,らら子先生,47
00042177,face,705,778,738,824,,000416e3,Other,47
00042178,text,1228,693,1324,836,もーホントにいいかげんなんだから…,,,47
00042179,face,1472,754,1587,840,,000420e2,らら子先生,47
0004217a,text,79,149,106,203,ふ…,,,47
0004217b,text,478,244,531,338,いってきまーすっ,,,47
0004217c,body,1175,5,1642,404,,000420e2,らら子先生,47
0004217d,text,1376,479,1453,605,私がE組担任のらら子先生だってことや…,,,47
0004217e,face,510,312,633,440,,000420e2,らら子先生,47
0004217f,face,365,787,406,823,,000416e3,Other,47
00042180,body,625,923,699,1107,,000415f9,歩野零二郎,47
00042181,text,344,287,406,376,はやくかえってきてね♥,,,47
00042182,frame,1173,1,1643,404,,,,47
00042183,face,346,432,386,478,,000416e3,Other,47
00042184,frame,899,619,1640,1168,,,,47
00042185,frame,1151,856,1462,1098,,,,47
00042186,face,916,647,990,715,,000416e3,Other,47
00042187,frame,118,73,347,531,,,,47
00042188,text,301,880,375,992,なに!?　これ…こいのぼりかしら？,,,47
00042189,body,979,329,1067,400,,000416e3,Other,47
0004218a,body,385,303,467,399,,000420e2,らら子先生,47
0004218b,face,988,353,1037,394,,000416e3,Other,47
0004218c,body,358,773,413,835,,000416e3,Other,47
0004218d,face,126,784,167,818,,000416e3,Other,47
0004218e,face,451,660,524,723,,000420e2,らら子先生,47
0004218f,face,115,284,159,324,,000420e2,らら子先生,47
00042190,frame,895,72,1164,400,,,,47
00042191,body,117,769,171,833,,000416e3,Other,47
00042192,text,1194,94,1298,202,今回はじめてこのまんがにでてきたんですっ,,,47
00042193,text,895,566,931,614,こらこら,,,47
00042194,frame,296,75,746,530,,,,47
00042195,text,72,870,124,1013,すいません先生じつはこれ…,,,47
00042196,text,1057,431,1108,564,ムリよーっ,,,47
00042197,body,898,594,1027,833,,000416e3,Other,47
00042198,face,1394,119,1562,276,,000420e2,らら子先生,47
