id,type,xmin,ymin,xmax,ymax,text_content,character_id,character_name,page_number
00020052,text,312,82,339,137,よし,,,35
00020053,text,1308,759,1559,821,あんたっていつもそう本当デリカシーが蕪くて,,,35
00020054,text,944,509,963,615,ごめんなさい,,,35
00020055,text,405,256,447,416,告白だ～～～～,,,35
00020056,text,625,747,712,863,君は俺の太陽だ,,,35
00020057,frame,1198,3,1327,629,,,,35
00020058,text,242,237,311,417,次入ってくる奴にゆうぞ,,,35
00020059,face,1091,702,1163,816,,0001ff01,大竹,35
0002005a,text,518,52,539,134,まっけ♬,,,35
0002005b,body,1200,332,1329,627,,0001ff01,大竹,35
0002005c,text,522,243,543,327,いっけ♬,,,35
0002005d,face,398,474,447,556,,0001fefc,マチコ,35
0002005e,frame,1334,5,1609,623,,,,35
0002005f,text,479,86,500,162,まっけ♬,,,35
00020060,body,1202,96,1296,413,,0001fefc,マチコ,35
00020061,frame,883,631,1609,1168,,,,35
00020062,frame,44,708,766,1168,,,,35
00020063,face,1434,295,1567,491,,0001fefc,マチコ,35
00020064,text,1234,432,1266,573,やー冗談だって,,,35
00020065,text,403,95,457,176,久のまっけ♬,,,35
00020066,frame,885,62,1198,629,,,,35
00020067,text,484,294,507,370,いっけ♬,,,35
00020068,text,929,979,1251,1011,付き合い始めたきっかけだって,,,35
00020069,body,1404,169,1606,627,,0001fefc,マチコ,35
0002006a,text,702,119,732,302,あ～～～～～～～,,,35
0002006b,body,134,779,226,891,,0001fefc,マチコ,35
0002006c,text,1474,64,1531,218,一生このままでもいいかもな,,,35
0002006d,text,971,479,988,542,はい・・・,,,35
0002006e,text,151,937,245,1113,心ゆくまでつきあおう,,,35
0002006f,face,103,58,246,213,,0001ff01,大竹,35
00020070,body,42,1,333,450,,0001ff01,大竹,35
00020071,frame,386,3,549,448,,,,35
00020072,frame,44,448,764,706,,,,35
00020073,body,1332,0,1517,626,,0001ff01,大竹,35
00020074,body,343,752,579,1073,,0001ff01,大竹,35
00020075,body,286,450,492,708,,0001fefc,マチコ,35
00020076,frame,40,1,376,448,,,,35
00020077,frame,558,1,766,446,,,,35
00020078,body,1032,629,1329,1166,,0001ff01,大竹,35
