id,type,xmin,ymin,xmax,ymax,character_id,character_name,text_content,page_number
000393e8,body,257,898,613,1091,000390cb,三光会長,,30
000393e9,text,1195,102,1292,233,,,三光グループの経営上の情報が全部収集分折されてるんだ。,30
000393ea,face,1302,752,1371,827,00039246,シマ,,30
000393eb,text,655,50,714,185,,,残りの１０階がそれさ！,30
000393ec,text,957,109,1042,240,,,政界さえ牛耳る日本経済の中枢さ！,30
000393ed,text,1405,93,1557,243,,,このビルは５０階のうち４０階までがインテリジェントビルとして機能してる。,30
000393ee,face,1524,515,1556,555,0003907f,キョーヘイ,,30
000393ef,frame,80,907,770,1098,,,,30
000393f0,frame,893,707,1225,1167,,,,30
000393f1,body,331,0,770,360,0003907f,キョーヘイ,,30
000393f2,face,974,984,1189,1155,0003907f,キョーヘイ,,30
000393f3,body,1249,703,1393,876,00039246,シマ,,30
000393f4,face,367,40,548,235,0003907f,キョーヘイ,,30
000393f5,body,1485,487,1576,660,0003907f,キョーヘイ,,30
000393f6,text,1504,723,1545,835,,,日本の「脳」ってわけだね,30
000393f7,text,1248,908,1321,1038,,,人間のきのう「左脳」にあたるあルへ部分さ。,30
000393f8,text,1495,907,1570,1019,,,けど、さのう機能としてはほへぶへ半分なんだ。,30
000393f9,frame,1243,889,1578,1164,,,,30
000393fa,text,98,917,198,1086,,,なら、わかるだろ？我々がいかに大きい存在かってことが。,30
000393fb,body,893,874,1218,1161,0003907f,キョーヘイ,,30
000393fc,frame,889,77,1318,678,,,,30
000393fd,text,115,426,215,568,,,「エネルギーを制する者世界を制す」ってわけだ。,30
000393fe,text,630,920,707,1069,,,盗んだデータからそこまで読んでいたとはな。,30
000393ff,frame,1241,707,1577,868,,,,30
00039400,frame,0,377,772,876,,,,30
00039401,body,1410,591,1456,666,000390cb,三光会長,,30
00039402,face,349,933,493,1081,000390cb,三光会長,,30
00039403,frame,1337,77,1583,676,,,,30
00039404,text,124,35,251,289,,,"そいつが
「ＺＥＮ」だ！！",30
00039405,frame,0,4,772,360,,,,30
00039406,body,1359,599,1403,668,0003926b,テツ,,30
00039407,text,595,427,696,599,,,ＺＥＮは奇石を使って日本を「エネルギー大国」にしようとしている。,30
00039408,text,939,711,1200,914,,,"プロジェクトの成功を確実にするためにはそれだけじゃ足りねえ。
インスピレーションが必要なんだ。「右脳」としての機能がな。",30
