id,type,xmin,ymin,xmax,ymax,character_id,character_name,text_content,page_number
0006885a,body,967,848,1034,1004,00068467,篠原かもき,,22
0006885b,text,1033,374,1122,471,,,タップさん見てくださいこれが息子です,22
0006885c,text,1539,100,1551,154,,,それじゃ,22
0006885d,text,487,301,525,373,,,というわけで…,22
0006885e,face,549,535,596,572,00068479,コロップ,,22
0006885f,text,356,76,445,228,,,チーフのかぎわけたココアを扱っているのはこの州でただ１軒!!,22
00068860,text,1171,735,1283,821,,,わたしは息子をこんな体にしたやつがにくい!!,22
00068861,text,1457,726,1589,830,,,すっかりナマケモノになってますねナマケ草の典型的な症状だ,22
00068862,text,678,262,747,340,,,ココアのにおいがするぞ,22
00068863,text,192,733,277,830,,,お願いしたいのは兄のことです,22
00068864,text,1173,618,1285,703,,,正確にいうならチーフの「ハナ」ですけどね,22
00068865,text,549,736,612,834,,,ご相談したいことがあるんです,22
00068866,frame,58,435,479,708,,,,22
00068867,frame,915,69,1265,352,,,,22
00068868,body,1151,365,1310,704,00068467,篠原かもき,,22
00068869,frame,299,721,533,1102,,,,22
0006886a,text,413,985,491,1102,,,わたしはアーモンド農園のリリー・アーモンドです,22
0006886b,frame,59,68,469,417,,,,22
0006886c,frame,526,725,755,1104,,,,22
0006886d,body,990,171,1191,352,000687cf,ラング・ド・シャー,,22
0006886e,body,227,506,318,673,000687ca,リリー・アーモンド,,22
0006886f,frame,479,67,751,420,,,,22
00068870,text,1314,1022,1350,1098,,,わ…わたしは…,22
00068871,face,1483,1004,1530,1064,000683f9,タップ・ケント,,22
00068872,face,988,542,1027,566,000683f9,タップ・ケント,,22
00068873,body,588,833,750,1102,000687ca,リリー・アーモンド,,22
00068874,body,974,894,1100,989,00068875,ウータン,,22
00068876,body,1351,809,1481,919,00068877,ウータンの息子,,22
00068878,frame,917,365,1309,707,,,,22
00068879,frame,913,722,1160,1101,,,,22
0006887a,body,206,875,296,1104,000687ca,リリー・アーモンド,,22
0006887b,body,511,260,672,413,00068467,篠原かもき,,22
0006887c,body,1382,597,1467,703,00068467,篠原かもき,,22
0006887d,body,1012,1039,1081,1099,000683f9,タップ・ケント,,22
0006887e,body,1462,980,1601,1103,000683f9,タップ・ケント,,22
0006887f,face,97,886,154,943,000683f9,タップ・ケント,,22
00068880,face,1416,617,1449,652,00068467,篠原かもき,,22
00068881,frame,1161,722,1301,1100,,,,22
00068882,text,937,1014,966,1048,,,はっ,22
00068883,frame,1280,68,1606,348,,,,22
00068884,body,1168,873,1301,1102,00068875,ウータン,,22
00068885,face,366,760,419,808,00068467,篠原かもき,,22
00068886,text,323,993,365,1074,,,はああの大農園の!!,22
00068887,face,1547,579,1594,639,000683f9,タップ・ケント,,22
00068888,body,105,785,190,914,00068467,篠原かもき,,22
00068889,frame,1302,719,1609,1102,,,,22
0006888a,text,1380,129,1399,177,,,どうも,22
0006888b,body,1499,198,1573,304,00068467,篠原かもき,,22
0006888c,text,1338,438,1403,610,,,ただいまもどりましたチーフのカンは大当たりでしたよ!!,22
0006888d,text,1480,431,1500,517,,,お帰り―,22
0006888e,body,522,515,610,648,00068479,コロップ,,22
0006888f,text,1158,77,1245,235,,,リリーもこのマスクにおびえないで会ってくれたらいいんだけど,22
00068890,text,76,93,191,234,,,ヌカリナ市の「ＶＡＮ」という代理店で店長は熊猫人の伴奉天です,22
00068891,body,482,104,687,383,000683f9,タップ・ケント,,22
00068892,face,558,130,638,226,000683f9,タップ・ケント,,22
00068893,body,1020,482,1084,657,00068467,篠原かもき,,22
00068894,face,549,299,621,373,00068467,篠原かもき,,22
00068895,body,59,864,187,966,000683f9,タップ・ケント,,22
00068896,body,1318,212,1386,319,000687cf,ラング・ド・シャー,,22
00068897,body,1058,1026,1160,1102,00068877,ウータンの息子,,22
00068898,text,1311,835,1342,917,,,な～んもしたくない…,22
00068899,text,1035,729,1140,851,,,タップさんどうか息子にナマケ草を売りつけたやつを探してくださいっ,22
0006889a,body,58,543,216,705,00068479,コロップ,,22
0006889b,text,922,734,992,837,,,おまかせくださいウータンさん,22
0006889c,body,983,523,1047,647,000683f9,タップ・ケント,,22
0006889d,frame,492,439,756,705,,,,22
0006889e,text,78,458,140,507,,,ええなんですか？,22
0006889f,body,917,482,972,598,00068877,ウータンの息子,,22
000688a0,text,684,613,708,700,,,は～い,22
000688a1,face,1031,497,1069,538,00068467,篠原かもき,,22
000688a2,text,72,979,173,1070,,,数年前父とケンカをして家をでたきり行方不明なんですけど,22
000688a3,body,1302,915,1447,1100,00068875,ウータン,,22
000688a4,frame,57,725,299,1106,,,,22
000688a5,body,140,285,254,412,000688a6,伴奏天,,22
000688a7,text,342,456,451,559,,,こちらが探偵のタップさんのおうちですか？,22
000688a8,body,1050,491,1180,659,00068875,ウータン,,22
000688a9,face,1203,377,1286,464,00068467,篠原かもき,,22
000688aa,frame,1322,430,1607,705,,,,22
000688ab,body,1533,551,1607,700,000683f9,タップ・ケント,,22
000688ac,body,331,725,452,937,00068467,篠原かもき,,22
