id,type,xmin,ymin,xmax,ymax,character_id,character_name,text_content,page_number
000331f4,body,1393,860,1614,1131,000331bd,郁文,,37
000331f5,text,290,87,318,198,,,郁文ーー！！,37
000331f6,frame,452,702,771,1169,,,,37
000331f7,face,1081,138,1161,262,000331bd,郁文,,37
000331f8,face,943,499,1029,640,00032c91,黒井戸,,37
000331f9,body,607,778,663,1013,00032c91,黒井戸,,37
000331fa,face,567,158,649,255,000331d2,郁文の母,,37
000331fb,frame,27,0,770,678,,,,37
000331fc,text,1390,395,1453,546,,,だってあいつは....,37
000331fd,text,943,44,1003,245,,,―そうさ　僕が死んだって,37
000331fe,text,720,747,748,775,,,お,37
000331ff,body,879,388,1061,655,00032c91,黒井戸,,37
00033200,text,704,63,739,195,,,郁文ーー！,37
00033201,frame,22,880,219,1169,,,,37
00033202,body,25,905,207,1168,00032c91,黒井戸,,37
00033203,text,471,725,554,867,,,確かこの路地を抜ければ駅前の道に出るはず…,37
00033204,text,1509,395,1588,627,,,あいつのせいだとは気づかない,37
00033205,text,1265,700,1318,1031,,,悪魔なんだから！！,37
00033206,text,450,222,474,381,,,どこなのーー！,37
00033207,frame,24,703,437,1169,,,,37
00033208,frame,98,93,304,458,,,,37
00033209,text,1427,45,1549,242,,,パパもママも世界中の誰一人　僕の言う事なんか信じてくれっこない,37
0003320a,frame,882,365,1122,654,,,,37
0003320b,body,499,80,768,679,000331d2,郁文の母,,37
0003320c,body,298,160,386,389,000331d2,郁文の母,,37
0003320d,text,33,1104,55,1148,,,？,37
0003320e,body,956,866,1100,1169,00032c91,黒井戸,,37
0003320f,body,109,276,301,458,000331d2,郁文の母,,37
00033210,frame,205,0,471,458,,,,37
00033211,text,1061,379,1079,471,,,―はて,37
00033212,face,77,972,177,1136,00032c91,黒井戸,,37
00033213,text,1087,699,1117,831,,,迷ったかな？,37
00033214,frame,879,679,1188,1169,,,,37
00033215,text,134,91,218,253,,,公園にはいないわ　もしかして駅の方へ行ったのかも....,37
00033216,body,1034,2,1393,339,000331bd,郁文,,37
00033217,face,197,297,225,347,000331d2,郁文の母,,37
00033218,frame,882,0,1630,340,,,,37
00033219,body,265,816,378,1169,00032c91,黒井戸,,37
0003321a,frame,1102,364,1629,1169,,,,37
0003321b,text,115,720,222,832,,,タ食までに帰らないと繰川君にしかられるな,37
