id,type,xmin,ymin,xmax,ymax,text_content,character_id,character_name,page_number
0003388d,text,1386,801,1460,916,時計がないっ！！,,,78
0003388e,body,1318,209,1629,584,,0003372f,坊井,78
0003388f,face,91,211,203,309,,00033711,カーム,78
00033890,text,635,182,671,427,ない........！！,,,78
00033891,text,337,749,486,1158,当局は物的証拠がないか犯人特定に全力を―,,,78
00033892,frame,897,586,1623,750,,,,78
00033893,frame,1317,5,1627,579,,,,78
00033894,body,1125,999,1341,1155,,0003372f,坊井,78
00033895,body,1185,352,1301,513,,0003372f,坊井,78
00033896,text,1466,630,1546,710,！,,,78
00033897,text,265,271,353,432,あの犬に噛みちぎられたんだ....,,,78
00033898,text,1048,111,1124,277,畜生　あの犬め…思いっきり噛みつきやがって....！！,,,78
00033899,frame,18,0,495,512,,,,78
0003389a,face,1520,235,1564,320,,0003372f,坊井,78
0003389b,text,1175,256,1199,318,...！,,,78
0003389c,text,1564,815,1592,906,とっ....,,,78
0003389d,frame,22,531,491,728,,,,78
0003389e,body,213,392,493,741,,00032c91,黒井戸,78
0003389f,body,1356,782,1630,1166,,0003372f,坊井,78
000338a0,frame,1151,237,1319,554,,,,78
000338a1,face,368,455,412,501,,00032c91,黒井戸,78
000338a2,face,667,824,703,856,,00032c91,黒井戸,78
000338a3,frame,1122,774,1344,1169,,,,78
000338a4,text,1227,810,1255,910,ない！,,,78
000338a5,body,916,853,1050,1001,,0003372f,坊井,78
000338a6,frame,22,751,491,1166,,,,78
000338a7,text,70,995,95,1129,やばい....！！,,,78
000338a8,body,551,774,767,1058,,00032c91,黒井戸,78
000338a9,body,25,753,326,1169,,00032c91,黒井戸,78
000338aa,text,1339,103,1442,283,誰にも見られてないっ！俺だとわかってないんだっ！！,,,78
000338ab,face,47,845,276,1134,,00032c91,黒井戸,78
000338ac,face,1520,894,1598,1020,,0003372f,坊井,78
000338ad,frame,1361,774,1633,1165,,,,78
000338ae,frame,895,775,1109,1165,,,,78
000338af,text,1056,1007,1089,1127,ない！,,,78
000338b0,face,1185,1024,1277,1097,,0003372f,坊井,78
000338b1,face,325,5,455,200,,00032c91,黒井戸,78
000338b2,body,59,117,382,504,,00033711,カーム,78
000338b3,frame,1150,1,1316,254,,,,78
000338b4,face,1167,587,1343,752,,0003372f,坊井,78
000338b5,body,19,0,498,510,,00032c91,黒井戸,78
000338b6,text,426,172,460,322,あの時だ....,,,78
000338b7,text,206,798,248,839,や,,,78
000338b8,frame,888,0,1140,555,,,,78
000338b9,text,173,503,224,634,ということは現場に....！？,,,78
000338ba,frame,505,0,769,1167,,,,78
000338bb,body,1035,583,1619,749,,0003372f,坊井,78
