id,type,xmin,ymin,xmax,ymax,text_content,character_id,character_name,page_number
000128f2,text,923,295,993,465,追いかけっこかい？それも面白そうだね,,,56
000128f3,text,715,722,732,888,ひきょう・・・だ・・・ぞ・・・,,,56
000128f4,body,1102,582,1362,1166,,00012293,ハディード,56
000128f5,face,904,983,1002,1083,,00012293,ハディード,56
000128f6,face,1106,696,1294,981,,00012293,ハディード,56
000128f7,text,528,709,636,881,ミッちゃんもいるし船長とばっかり遊ぷわけにいかんのよ,,,56
000128f8,face,350,363,422,437,,00012293,ハディード,56
000128f9,frame,896,745,1081,1095,,,,56
000128fa,body,186,277,602,703,,00012293,ハディード,56
000128fb,face,1121,285,1221,380,,0001224f,ミュリエル,56
000128fc,text,143,490,186,620,オレどーも剣って苦手でさ,,,56
000128fd,text,1317,117,1330,200,・・・・・・・・・,,,56
000128fe,face,449,429,506,501,,0001256c,ラッカム,56
000128ff,body,93,730,309,1093,,0001256c,ラッカム,56
00012900,body,1294,144,1562,473,,0001224f,ミュリエル,56
00012901,frame,1221,492,1566,1169,,,,56
00012902,text,986,781,1067,912,よそみしてる場合じゃないだろっ,,,56
00012903,frame,891,499,1365,1163,,,,56
00012904,body,1229,494,1531,939,,0001224f,ミュリエル,56
00012905,body,388,370,707,702,,0001256c,ラッカム,56
00012906,face,1300,578,1357,627,,0001224f,ミュリエル,56
00012907,body,360,705,594,963,,00012293,ハディード,56
00012908,face,991,148,1048,206,,0001256f,クリストフ,56
00012909,text,1317,766,1374,979,はははっ,,,56
0001290a,text,1006,530,1039,712,ミッちゃん！,,,56
0001290b,text,674,345,691,418,悪いねえ,,,56
0001290c,body,921,121,1098,318,,0001256f,クリストフ,56
0001290d,frame,89,705,309,1093,,,,56
0001290e,face,1365,249,1538,414,,0001224f,ミュリエル,56
0001290f,frame,87,78,766,278,,,,56
00012910,frame,1292,76,1565,476,,,,56
00012911,frame,323,702,769,1097,,,,56
00012912,frame,891,76,1286,476,,,,56
00012913,frame,79,286,771,691,,,,56
00012914,face,367,757,475,869,,00012293,ハディード,56
00012915,body,893,910,1029,1082,,00012293,ハディード,56
00012916,body,1045,230,1281,481,,0001224f,ミュリエル,56
00012917,text,1496,515,1549,698,やだ追ってこないでよーっ,,,56
00012918,text,424,142,471,208,ぐ,,,56
00012919,text,342,949,361,1055,また今度なっ,,,56
