id,type,xmin,ymin,xmax,ymax,character_id,character_name,text_content,page_number
000128bd,face,1144,150,1237,239,00012293,ハディード,,54
000128be,face,316,791,365,829,00012293,ハディード,,54
000128bf,frame,46,0,398,454,,,,54
000128c0,face,190,154,302,256,0001224f,ミュリエル,,54
000128c1,body,47,468,404,669,00012293,ハディード,,54
000128c2,body,285,753,454,1076,00012293,ハディード,,54
000128c3,face,127,502,366,665,00012293,ハディード,,54
000128c4,frame,49,466,416,663,,,,54
000128c5,text,80,52,109,236,,,ハディード！,54
000128c6,frame,323,0,1608,1169,,,,54
000128c7,face,97,283,167,357,0001256f,クリストフ,,54
000128c8,body,127,926,283,1093,0001224f,ミュリエル,,54
000128c9,body,154,95,382,454,0001224f,ミュリエル,,54
000128ca,body,843,78,1381,633,00012293,ハディード,,54
000128cb,frame,51,682,489,1092,,,,54
000128cc,body,53,241,230,455,0001256f,クリストフ,,54
