id,type,xmin,ymin,xmax,ymax,character_id,character_name,text_content,page_number
0002907f,frame,38,856,128,1095,,,,81
00029080,face,402,978,466,1027,0002842a,鳴神源五郎,,81
00029081,face,328,499,357,514,000281cf,Ｏｈｔｅｒ,,81
00029082,body,1167,515,1418,1169,0002842a,鳴神源五郎,,81
00029083,body,1086,1018,1160,1094,000281cf,Ｏｈｔｅｒ,,81
00029084,text,1297,337,1335,427,,,けっこーいいじゃん♡,81
00029085,body,307,486,375,564,000281cf,Ｏｈｔｅｒ,,81
00029086,frame,948,933,1651,1097,,,,81
00029087,body,564,209,659,344,0002842a,鳴神源五郎,,81
00029088,body,165,696,234,833,000281cf,Ｏｈｔｅｒ,,81
00029089,text,30,629,107,787,,,端島を殺した男だ！,81
0002908a,text,435,243,474,342,,,ちょっとどわすれ…,81
0002908b,face,601,483,659,540,000281cf,Ｏｈｔｅｒ,,81
0002908c,face,1461,231,1500,264,000281cf,Ｏｈｔｅｒ,,81
0002908d,face,1580,1042,1600,1067,000281cf,Ｏｈｔｅｒ,,81
0002908e,text,489,102,506,165,,,………,81
0002908f,body,186,196,300,347,0002842a,鳴神源五郎,,81
00029090,face,530,712,564,742,000281cf,Ｏｈｔｅｒ,,81
00029091,face,968,959,1094,1072,000281cf,Ｏｈｔｅｒ,,81
00029092,body,476,525,514,587,000281cf,Ｏｈｔｅｒ,,81
00029093,body,1314,146,1435,305,00029064,鶫原ちなみ,,81
00029094,text,1106,545,1133,627,,,大きな声…,81
00029095,text,1398,337,1439,421,,,なんだ弱そーだぜ,81
00029096,text,627,103,692,260,,,前は風和高にいました！,81
00029097,body,1428,1042,1464,1091,000281cf,Ｏｈｔｅｒ,,81
00029098,frame,468,369,706,582,,,,81
00029099,body,1108,384,1264,523,000281cf,Ｏｈｔｅｒ,,81
0002909a,body,78,397,321,587,000281cf,Ｏｈｔｅｒ,,81
0002909b,frame,517,94,705,349,,,,81
0002909c,face,1170,1054,1195,1069,000281cf,Ｏｈｔｅｒ,,81
0002909d,face,1462,1020,1552,1080,000281cf,Ｏｈｔｅｒ,,81
0002909e,body,165,973,290,1093,0002842a,鳴神源五郎,,81
0002909f,face,1435,1046,1456,1068,000281cf,Ｏｈｔｅｒ,,81
000290a0,body,455,180,521,346,0002842a,鳴神源五郎,,81
000290a1,face,175,430,272,521,000281cf,Ｏｈｔｅｒ,,81
000290a2,text,515,868,569,982,,,静かにしなさい！,81
000290a3,frame,946,92,1207,309,,,,81
000290a4,text,1575,342,1612,443,,,静かに！,81
000290a5,face,242,224,282,259,0002842a,鳴神源五郎,,81
000290a6,body,1370,1026,1428,1092,000281cf,Ｏｈｔｅｒ,,81
000290a7,body,134,715,178,803,000281cf,Ｏｈｔｅｒ,,81
000290a8,body,283,637,328,700,000281d9,星崎理都,,81
000290a9,text,196,857,274,955,,,理都じゃおさえられね－なーこりゃ…,81
000290aa,face,581,973,633,1021,000281d9,星崎理都,,81
000290ab,text,483,378,581,504,,,あいつ川でおぼれてるところを端島に助けられたんだ,81
000290ac,face,203,1023,274,1064,0002842a,鳴神源五郎,,81
000290ad,text,1472,548,1599,830,,,鳴神源五郎です！,81
000290ae,face,1379,1039,1405,1061,000281cf,Ｏｈｔｅｒ,,81
000290af,frame,1058,334,1447,522,,,,81
000290b0,body,1158,1041,1194,1093,000281cf,Ｏｈｔｅｒ,,81
000290b1,frame,426,94,517,345,,,,81
000290b2,body,377,475,445,571,000281cf,Ｏｈｔｅｒ,,81
000290b3,body,1475,368,1591,521,000281d9,星崎理都,,81
000290b4,face,988,579,1073,647,000281d9,星崎理都,,81
000290b5,face,333,931,367,960,000281d9,星崎理都,,81
000290b6,text,1063,343,1149,431,,,あの子このあいだ星崎先生の家にいたよ,81
000290b7,body,569,471,704,584,000281cf,Ｏｈｔｅｒ,,81
000290b8,text,466,860,490,937,,,………,81
000290b9,face,479,246,515,342,0002842a,鳴神源五郎,,81
000290ba,text,1004,341,1038,431,,,静かに！,81
000290bb,text,1530,100,1627,260,,,だって　だって転校生がくるのよどんな男が　くるか気になるじゃない！,81
000290bc,text,51,62,136,288,,,ま…よろしく！,81
000290bd,text,330,98,408,248,,,ま…そこまでくわしく言うこたねーかぁ！,81
000290be,frame,38,371,464,589,,,,81
000290bf,text,261,730,281,814,,,マジかよ,81
000290c0,frame,516,855,706,1169,,,,81
000290c1,frame,134,859,287,1096,,,,81
000290c2,text,390,381,452,469,,,端島先生に…？それじゃ…,81
000290c3,text,632,874,694,975,,,し…静かに！,81
000290c4,face,952,430,1015,490,000281d9,星崎理都,,81
000290c5,face,1094,1046,1142,1077,000281cf,Ｏｈｔｅｒ,,81
000290c6,frame,2,608,706,833,,,,81
000290c7,body,512,515,579,589,000281cf,Ｏｈｔｅｒ,,81
000290c8,text,452,115,467,176,,,え…と,81
000290c9,body,379,682,448,746,000281cf,Ｏｈｔｅｒ,,81
000290ca,face,1497,389,1542,425,000281d9,星崎理都,,81
000290cb,face,1247,556,1354,639,0002842a,鳴神源五郎,,81
000290cc,frame,3,1,428,351,,,,81
000290cd,frame,1455,331,1649,519,,,,81
000290ce,face,1374,445,1413,481,000281cf,Ｏｈｔｅｒ,,81
000290cf,body,1063,466,1101,516,000281cf,Ｏｈｔｅｒ,,81
000290d0,body,1114,452,1159,510,0002899d,女子高生Ａ,,81
000290d1,body,528,697,594,773,000281cf,Ｏｈｔｅｒ,,81
000290d2,face,1170,415,1246,483,000281cf,Ｏｈｔｅｒ,,81
000290d3,body,1340,426,1446,523,000281cf,Ｏｈｔｅｒ,,81
000290d4,frame,1212,2,1649,305,,,,81
000290d5,body,41,861,122,980,00029064,鶫原ちなみ,,81
000290d6,body,944,391,1032,524,000281d9,星崎理都,,81
000290d7,face,67,875,126,985,00029064,鶫原ちなみ,,81
000290d8,body,931,541,1132,817,000281d9,星崎理都,,81
000290d9,body,343,665,393,712,0002842a,鳴神源五郎,,81
000290da,text,531,105,569,231,,,生年月日は,81
000290db,body,534,956,681,1166,000281d9,星崎理都,,81
000290dc,face,569,243,637,300,0002842a,鳴神源五郎,,81
000290dd,text,1218,95,1339,264,,,転校初日で遅刻するくらいじゃど――せろくな男じゃないって,81
000290de,frame,944,334,1053,524,,,,81
000290df,face,1128,458,1159,480,0002899d,女子高生Ａ,,81
000290e0,body,300,912,397,1089,000281d9,星崎理都,,81
000290e1,frame,936,525,1649,961,,,,81
000290e2,body,392,934,502,1095,0002842a,鳴神源五郎,,81
000290e3,text,595,620,668,755,,,なんでそんなやつが転校してくるんだ？,81
000290e4,body,1271,440,1328,511,000281cf,Ｏｈｔｅｒ,,81
000290e5,body,326,713,446,827,000281cf,Ｏｈｔｅｒ,,81
000290e6,body,1561,1034,1614,1094,000281cf,Ｏｈｔｅｒ,,81
000290e7,face,394,490,424,511,000281cf,Ｏｈｔｅｒ,,81
000290e8,face,1350,196,1424,264,00029064,鶫原ちなみ,,81
000290e9,face,1287,463,1317,484,000281cf,Ｏｈｔｅｒ,,81
000290ea,text,625,384,690,456,,,おれ職員室できいたぜ,81
000290eb,body,1442,983,1568,1096,000281cf,Ｏｈｔｅｒ,,81
000290ec,body,1447,205,1523,301,000281cf,Ｏｈｔｅｒ,,81
000290ed,frame,295,856,504,1096,,,,81
000290ee,text,63,392,165,495,,,端島を殺した男かよ!!,81
000290ef,text,131,869,180,1014,,,あいかわらずさわがしークラスだ,81
000290f0,body,950,942,1113,1095,000281cf,Ｏｈｔｅｒ,,81
