id,type,xmin,ymin,xmax,ymax,character_id,character_name,text_content,page_number
0007b00b,body,410,572,584,792,0007aac7,_Other,,52
0007b00c,frame,4,800,303,1167,,,,52
0007b00d,face,608,187,656,268,0007ad56,早坂,,52
0007b00e,face,410,184,518,313,0007a833,鳥羽大和,,52
0007b00f,text,216,812,292,996,,,なんで早坂センパイが？大和と？,52
0007b010,frame,406,81,558,424,,,,52
0007b011,frame,895,739,1192,1106,,,,52
0007b012,face,593,595,658,670,0007aac7,_Other,,52
0007b013,body,5,438,321,790,0007a833,鳥羽大和,,52
0007b014,face,51,853,223,1045,0007a840,鳥羽撫子,,52
0007b015,body,248,572,420,789,0007aac7,_Other,,52
0007b016,text,687,98,735,232,,,一人余るわねじゃあ…,52
0007b017,text,330,97,373,210,,,私と試合しましょう,52
0007b018,body,1458,721,1653,1169,0007ad56,早坂,,52
0007b019,text,926,71,947,192,,,こんにちは,52
0007b01a,body,1046,329,1233,597,0007a833,鳥羽大和,,52
0007b01b,text,345,460,405,544,,,！！,52
0007b01c,body,311,893,394,1110,0007aac7,_Other,,52
0007b01d,body,1317,2,1653,726,0007ad56,早坂,,52
0007b01e,body,1109,840,1190,1103,0007aac7,_Other,,52
0007b01f,body,89,7,377,419,0007ad56,早坂,,52
0007b020,face,337,916,380,959,0007aac7,_Other,,52
0007b021,frame,1197,739,1360,1106,,,,52
0007b022,body,469,891,560,1106,0007aac7,_Other,,52
0007b023,face,124,91,235,212,0007ad56,早坂,,52
0007b024,frame,1361,741,1653,1106,,,,52
0007b025,body,550,871,598,1106,0007aac7,_Other,,52
0007b026,body,405,121,556,424,0007a833,鳥羽大和,,52
0007b027,body,646,579,757,784,0007aac7,_Other,,52
0007b028,frame,308,800,598,1108,,,,52
0007b029,face,603,873,757,1103,0007a833,鳥羽大和,,52
0007b02a,frame,600,802,754,1108,,,,52
0007b02b,body,448,914,491,1106,0007aac7,_Other,,52
0007b02c,body,937,838,1053,1106,0007a833,鳥羽大和,,52
0007b02d,face,458,630,536,718,0007aac7,_Other,,52
0007b02e,body,527,549,699,779,0007aac7,_Other,,52
0007b02f,body,1104,93,1167,288,0007ad56,早坂,,52
0007b030,face,696,633,756,706,0007aac7,_Other,,52
0007b031,text,1289,534,1312,649,,,沢本…？,52
0007b032,face,1380,136,1653,406,0007ad56,早坂,,52
0007b033,face,453,934,485,966,0007aac7,_Other,,52
0007b034,body,940,189,983,302,0007aac7,_Other,,52
0007b035,body,899,220,954,308,0007aac7,_Other,,52
0007b036,face,1520,790,1611,903,0007ad56,早坂,,52
0007b037,body,380,886,458,1106,0007aac7,_Other,,52
0007b038,body,902,840,970,1100,0007aac7,_Other,,52
0007b039,text,1234,333,1253,462,,,こんにちはっ,52
0007b03a,frame,895,4,1266,310,,,,52
0007b03b,face,924,377,1025,478,0007ad56,早坂,,52
0007b03c,text,1372,752,1452,884,,,じゃあ一年生は基本打ちして,52
0007b03d,face,106,541,280,725,0007a833,鳥羽大和,,52
0007b03e,face,550,906,587,949,0007aac7,_Other,,52
0007b03f,body,600,800,754,1103,0007a833,鳥羽大和,,52
0007b040,face,504,919,539,964,0007aac7,_Other,,52
0007b041,frame,1040,322,1266,598,,,,52
0007b042,frame,0,0,395,425,,,,52
0007b043,body,570,139,668,422,0007ad56,早坂,,52
0007b044,face,1087,372,1157,447,0007a833,鳥羽大和,,52
0007b045,text,162,1004,209,1140,,,何やったのよ大和…,52
0007b046,body,1201,800,1358,1101,0007a833,鳥羽大和,,52
0007b047,body,2,805,303,1169,0007a840,鳥羽撫子,,52
0007b048,face,405,909,450,952,0007aac7,_Other,,52
0007b049,frame,1272,0,1653,727,,,,52
0007b04a,frame,563,81,754,424,,,,52
0007b04b,text,524,108,543,196,,,鳥羽くん,52
0007b04c,body,1033,845,1103,1105,0007aac7,_Other,,52
0007b04d,face,1228,850,1306,938,0007a833,鳥羽大和,,52
0007b04e,body,899,329,1033,594,0007ad56,早坂,,52
0007b04f,frame,895,610,1266,727,,,,52
0007b050,face,332,625,405,706,0007aac7,_Other,,52
0007b051,frame,4,435,752,790,,,,52
0007b052,frame,897,322,1032,597,,,,52
0007b053,text,919,756,1016,820,,,打てる打てる打てる,52
0007b054,text,1206,84,1256,219,,,あっ早坂センパイ,52
