id,type,xmin,ymin,xmax,ymax,text_content,character_id,character_name,page_number
000548a6,frame,218,83,367,594,,,,65
000548a7,text,230,95,356,230,桐は仕事と俺の用事以外ででかけないからいっしょに連れてくのに,,,65
000548a8,body,142,273,365,503,,00053f4c,桐,65
000548a9,body,377,57,743,540,,00053f4c,桐,65
000548aa,frame,906,433,1332,722,,,,65
000548ab,text,101,460,181,521,新しい友だち……か,,,65
000548ac,text,1109,87,1125,215,なんともないよ,,,65
000548ad,text,1485,110,1504,212,友達……,,,65
000548ae,face,465,114,547,180,,00053f4c,桐,65
000548af,frame,45,621,743,1169,,,,65
000548b0,frame,893,27,1205,483,,,,65
000548b1,face,194,333,372,491,,00053f4c,桐,65
000548b2,face,977,172,1073,253,,00053f50,可南,65
000548b3,frame,1208,25,1585,584,,,,65
000548b4,text,1422,613,1567,743,いいかげんにしろ！もうきょうは終わり！帰るぞ！,,,65
000548b5,frame,1224,589,1581,1093,,,,65
000548b6,text,177,649,224,833,こいつが俺のしらないところで,,,65
000548b7,face,552,349,657,426,,00053f50,可南,65
000548b8,text,1271,996,1299,1032,桐ぃ,,,65
000548b9,text,386,448,479,540,そんなにいやならもう誘わないよ,,,65
000548ba,frame,375,1,740,589,,,,65
000548bb,text,1441,297,1556,533,俺が気にしてんのはおまえの身体！　大丈夫なのかよ,,,65
000548bc,text,71,900,174,1009,人と知り合うのがいやなのはそのせいだ,,,65
000548bd,body,1150,34,1580,584,,00053f4c,桐,65
000548be,body,172,714,655,1169,,00053f50,可南,65
000548bf,text,647,102,695,164,あーー疲れた,,,65
000548c0,face,317,769,384,851,,00053f50,可南,65
000548c1,frame,911,551,1224,1166,,,,65
000548c2,text,934,351,1093,556,桐もひとりでいないで女の子でもみつけなよ　かわいい子いっぱいいるよ,,,65
000548c3,body,1356,907,1560,1095,,00053f4c,桐,65
000548c4,body,911,124,1205,495,,00053f50,可南,65
000548c5,text,633,633,709,723,俺はいつも心のすみで,,,65
000548c6,body,1095,452,1333,720,,00053f4c,桐,65
000548c7,text,94,152,188,263,……誰も頼んでないよそんなこと,,,65
000548c8,body,1228,589,1417,1044,,00053f50,可南,65
000548c9,body,467,278,700,589,,00053f50,可南,65
000548ca,frame,71,83,211,591,,,,65
000548cb,text,439,662,570,791,どこかの誰かが可南を連れ去ってしまうことを恐れてる,,,65
000548cc,face,1212,211,1456,408,,00053f4c,桐,65
