id,type,xmin,ymin,xmax,ymax,character_id,character_name,text_content,page_number
00001d02,body,526,775,619,897,0000100c,田中重夫,,92
00001d03,text,1191,110,1521,190,,,う～ん…・,92
00001d04,face,1378,861,1460,936,0000100c,田中重夫,,92
00001d05,frame,898,76,1588,399,,,,92
00001d06,face,1067,170,1143,265,0000160c,田中重義,,92
00001d07,frame,56,899,746,1166,,,,92
00001d08,text,601,944,610,1039,,,…………,92
00001d09,text,281,498,396,649,,,とっ泊まるったってどこに寝るのよあたしが寝る場所なんか…,92
00001d0a,face,1251,822,1297,867,0000097b,藤田歩,,92
00001d0b,frame,1218,709,1621,1167,,,,92
00001d0c,body,391,97,620,465,0000097b,藤田歩,,92
00001d0d,body,898,805,1051,1169,0000097b,藤田歩,,92
00001d0e,body,327,281,535,461,0000100c,田中重夫,,92
00001d0f,face,1328,544,1371,589,0000097b,藤田歩,,92
00001d10,face,1243,630,1288,678,0000100c,田中重夫,,92
00001d11,body,1057,893,1203,1169,0000100c,田中重夫,,92
00001d12,face,346,1015,498,1152,0000097b,藤田歩,,92
00001d13,body,147,707,193,814,0000097b,藤田歩,,92
00001d14,body,1232,598,1301,699,0000100c,田中重夫,,92
00001d15,body,252,895,680,1169,0000097b,藤田歩,,92
00001d16,text,1116,727,1186,857,,,おねえちゃん今晩泊まってってよ,92
00001d17,body,115,732,167,803,0000100c,田中重夫,,92
00001d18,face,350,705,378,740,0000097b,藤田歩,,92
00001d19,body,1333,794,1479,1088,0000100c,田中重夫,,92
00001d1a,frame,1239,345,1588,701,,,,92
00001d1b,face,1348,1049,1513,1148,0000160c,田中重義,,92
00001d1c,frame,57,471,269,901,,,,92
00001d1d,frame,59,0,751,463,,,,92
00001d1e,text,225,85,314,226,,,泊まってってよ……おれ　ひとりじゃ心細いよ,92
00001d1f,face,943,880,1018,958,0000097b,藤田歩,,92
00001d20,body,299,686,419,898,0000097b,藤田歩,,92
00001d21,face,547,773,597,816,0000100c,田中重夫,,92
00001d22,frame,274,474,441,898,,,,92
00001d23,text,118,573,157,629,,,ここにあるよ,92
00001d24,text,472,486,547,704,,,泊まってって頼んでんのにー,92
00001d25,text,74,685,117,737,,,ママが使ってたベッド,92
00001d26,frame,447,472,751,898,,,,92
00001d27,text,977,754,999,774,,,え,92
00001d28,text,640,114,685,194,,,とっ泊まる？,92
00001d29,face,376,780,419,813,0000100c,田中重夫,,92
00001d2a,body,1299,508,1381,699,0000097b,藤田歩,,92
00001d2b,text,1162,401,1207,472,,,じゃお大事に,92
00001d2c,text,85,1111,207,1144,,,《つづく》,92
00001d2d,frame,1059,709,1214,1167,,,,92
00001d2e,text,1443,416,1533,498,,,過労とカゼが重なるなったんですな,92
00001d2f,body,1001,131,1151,275,0000160c,田中重義,,92
00001d30,body,564,685,682,900,0000097b,藤田歩,,92
00001d31,body,333,756,430,900,0000100c,田中重夫,,92
00001d32,face,436,164,496,220,0000097b,藤田歩,,92
00001d33,face,582,720,617,753,0000097b,藤田歩,,92
00001d34,face,1089,979,1177,1050,0000100c,田中重夫,,92
00001d35,text,1283,389,1392,508,,,2　3日はよけいなことは考えずにゆっくり休むように,92
00001d36,frame,896,281,1066,697,,,,92
00001d37,text,1068,506,1126,618,,,どうもありがとうございました,92
00001d38,text,663,529,734,641,,,だ…大丈夫よただのカゼなんだから,92
00001d39,frame,975,303,1232,699,,,,92
00001d3a,body,1360,536,1517,701,00001d3b,医者,,92
00001d3c,body,1331,1026,1621,1166,0000160c,田中重義,,92
00001d3d,body,199,681,229,707,0000160c,田中重義,,92
00001d3e,face,1431,557,1481,632,00001d3b,医者,,92
00001d3f,body,1217,771,1318,1069,0000097b,藤田歩,,92
00001d40,text,89,272,209,383,,,パパ病気なんかしない人だと思ってたんだ…こわいよ…,92
00001d41,frame,898,707,1053,1167,,,,92
