id,type,xmin,ymin,xmax,ymax,character_id,character_name,text_content,page_number
000279a2,face,923,881,1099,1018,000274ce,石川剣,,34
000279a3,face,29,871,136,964,000277c3,真砂弓,,34
000279a4,body,1124,640,1470,1169,00027488,如月雛菊,,34
000279a5,face,1288,715,1346,773,00027488,如月雛菊,,34
000279a6,text,635,128,702,204,,,ちょっとさみしい……かな,34
000279a7,text,189,188,277,381,,,みんなつらい想いはしてるわ,34
000279a8,body,0,745,267,1169,000277c3,真砂弓,,34
000279a9,body,1249,212,1423,388,00027488,如月雛菊,,34
000279aa,face,84,502,223,603,000274fd,ささら,,34
000279ab,frame,426,3,776,1169,,,,34
000279ac,frame,0,727,267,1169,,,,34
000279ad,text,1178,568,1225,685,,,あんまり会えないから,34
000279ae,body,884,120,1062,385,0002794a,おばあさん,,34
000279af,body,426,230,776,1169,00027488,如月雛菊,,34
000279b0,text,1553,503,1569,587,,,…でも,34
000279b1,face,1130,252,1186,302,000274ce,石川剣,,34
000279b2,frame,895,388,1119,1166,,,,34
000279b3,text,188,751,226,854,,,あの娘だっておなじだわ,34
000279b4,body,3,358,264,731,000274fd,ささら,,34
000279b5,frame,1118,394,1647,1169,,,,34
000279b6,text,1034,291,1053,336,,,あら,34
000279b7,face,459,530,752,824,00027488,如月雛菊,,34
000279b8,frame,3,250,272,734,,,,34
000279b9,face,1296,252,1358,304,00027488,如月雛菊,,34
000279ba,frame,884,70,1587,388,,,,34
000279bb,body,895,629,1115,1169,000274ce,石川剣,,34
000279bc,face,976,147,1014,280,0002794a,おばあさん,,34
000279bd,text,1478,103,1539,266,,,コイツじゃないですよ？,34
000279be,body,1085,189,1245,389,000274ce,石川剣,,34
000279bf,text,1189,115,1350,136,,,おもいっきり仕返した,34
