id,type,xmin,ymin,xmax,ymax,text_content,character_id,character_name,page_number
0002812f,text,381,988,452,1140,…えなに？なんて言ったの？よく聞こえない,,,83
00028130,body,881,603,953,717,,00027488,如月雛菊,83
00028131,frame,879,55,1082,717,,,,83
00028132,text,1021,69,1066,220,雛菊さんが描いたんですか！？,,,83
00028133,text,314,658,447,827,それはあれよ依頼がやっかいなんじゃなく雛菊ちゃんの絵がやっかいなのよ,,,83
00028134,text,968,853,1061,1061,あんたら今まで私の絵なんて見たことあんのか！！,,,83
00028135,face,512,245,542,305,,00027521,如月小梅,83
00028136,face,1087,47,1136,98,,000277dc,Other,83
00028137,text,916,131,934,266,お姉ちゃんが！？,,,83
00028138,body,4,346,641,549,,00027488,如月雛菊,83
00028139,text,1155,831,1171,904,そうだね,,,83
0002813a,body,967,532,1048,714,,000274ce,石川剣,83
0002813b,frame,1355,741,1583,1117,,,,83
0002813c,text,494,662,751,828,ーーーってこれだよひどいと思わない？今日中に探し出して「雛菊さんの描いた通りでした」って跪かせてやる！！,,,83
0002813d,body,1201,207,1629,785,,00027488,如月雛菊,83
0002813e,face,898,614,932,650,,00027488,如月雛菊,83
0002813f,body,508,224,597,321,,00027521,如月小梅,83
00028140,face,122,350,540,549,,00027488,如月雛菊,83
00028141,text,1438,43,1602,289,だってー依頼主のささ山さんの説明聞いて私がその通りに描いたんだよ,,,83
00028142,face,1262,327,1419,473,,00027488,如月雛菊,83
00028143,body,97,157,234,320,,00027488,如月雛菊,83
00028144,text,1116,444,1150,700,これは～～～～～！！,,,83
00028145,text,1538,759,1557,857,ふーん...,,,83
00028146,text,953,342,1024,505,えっへんそうです☆,,,83
00028147,frame,66,962,469,1169,,,,83
00028148,body,1374,808,1558,1116,,00027488,如月雛菊,83
00028149,text,1258,758,1328,888,じゃあやっぱり当てになりませんね,,,83
0002814a,face,516,863,614,967,,00027488,如月雛菊,83
0002814b,text,90,987,127,1089,え？あれ？もしもーし,,,83
0002814c,text,329,105,426,257,だって初めて描いたみたいな絵だよ？それ,,,83
0002814d,body,1117,869,1265,1169,,000274ce,石川剣,83
0002814e,face,135,182,174,256,,00027488,如月雛菊,83
0002814f,frame,6,348,769,549,,,,83
00028150,frame,476,643,769,1122,,,,83
00028151,body,91,749,245,933,,00027488,如月雛菊,83
00028152,face,1410,861,1495,952,,00027488,如月雛菊,83
00028153,body,603,83,715,317,,000274ce,石川剣,83
00028154,text,230,981,328,1102,だから～～それはね雛菊ちゃんの絵がね,,,83
00028155,body,479,818,762,1122,,00027488,如月雛菊,83
00028156,frame,70,641,469,937,,,,83
00028157,body,1079,1,1252,223,,000277dc,Other,83
00028158,frame,6,0,773,319,,,,83
00028159,frame,877,740,1345,1169,,,,83
0002815a,face,626,129,656,193,,000274ce,石川剣,83
0002815b,text,531,50,547,143,ないですよ,,,83
0002815c,text,1374,1021,1395,1060,へえ,,,83
