id,type,xmin,ymin,xmax,ymax,character_id,character_name,text_content,page_number
00056683,body,995,91,1166,389,000563f1,前嶋ユキ,,62
00056684,body,1203,0,1333,399,000563f1,前嶋ユキ,,62
00056685,face,594,261,648,343,0005642c,原田弘司,,62
00056686,text,1075,417,1181,576,,,"女なんか
どーでもいー
けど",62
00056687,body,308,191,384,460,000563f1,前嶋ユキ,,62
00056688,text,668,816,699,944,,,ーーーああ,62
00056689,frame,1204,0,1327,399,,,,62
0005668a,text,1127,104,1194,234,,,"な　なんか
こんな明るく
昔話していいの？",62
0005668b,face,976,653,1162,974,000563f1,前嶋ユキ,,62
0005668c,face,291,547,354,610,000563f1,前嶋ユキ,,62
0005668d,text,1520,664,1586,879,,,"こんな　いー男ふって
後悔しまくりだろ",62
0005668e,frame,916,484,1607,1166,,,,62
0005668f,frame,46,0,749,531,,,,62
00056690,text,238,708,328,939,,,"さっきだって　一瞬
「後悔しまくりだよ」って
言いそうになっちゃったよ",62
00056691,text,1023,377,1059,441,,,・・・別に,62
00056692,face,1491,85,1610,270,000563f1,前嶋ユキ,,62
00056693,body,105,151,220,457,0005642c,原田弘司,,62
00056694,frame,506,508,748,1166,,,,62
00056695,face,1270,102,1330,277,000563f1,前嶋ユキ,,62
00056696,text,459,549,489,728,,,なにが色恋なしだか,62
00056697,body,46,603,180,831,000563f1,前嶋ユキ,,62
00056698,frame,46,533,505,1167,,,,62
00056699,body,1068,300,1178,391,0005642c,原田弘司,,62
0005669a,frame,591,0,750,352,,,,62
0005669b,face,454,120,564,234,000563f1,前嶋ユキ,,62
0005669c,text,585,865,623,1010,,,私ってやつは,62
0005669d,body,1426,0,1611,404,000563f1,前嶋ユキ,,62
0005669e,body,165,535,290,683,0005642c,原田弘司,,62
0005669f,text,80,900,155,1041,,,"やっぱりダメだ
この気持ち　全然
消えてくれない",62
000566a0,body,404,94,580,386,000563f1,前嶋ユキ,,62
000566a1,text,595,50,683,178,,,"あれ
笑えないか？
さけんのも
不自然だろ",62
000566a2,frame,911,551,1180,1157,,,,62
000566a3,frame,911,400,1610,586,,,,62
000566a4,text,692,86,742,165,,,"ーーそこに
ふれてきま
したか",62
000566a5,frame,912,0,1191,396,,,,62
000566a6,frame,1344,0,1610,400,,,,62
000566a7,text,233,80,304,200,,,"もう　昔の
話だろ",62
000566a8,body,1195,489,1603,1169,0005642c,原田弘司,,62
000566a9,text,655,191,679,248,,,あんさん,62
000566aa,face,76,678,145,746,000563f1,前嶋ユキ,,62
000566ab,text,917,87,1014,394,,,"いやーでも　これ
以上うまくなったら
大変だねー
きゃーきゃー
言う女の子とか
もっと増えちゃっ
てさー",62
000566ac,face,528,509,719,660,000563f1,前嶋ユキ,,62
000566ad,face,1062,122,1100,151,000563f1,前嶋ユキ,,62
000566ae,body,906,559,1182,1169,000563f1,前嶋ユキ,,62
000566af,body,646,176,748,351,000563f1,前嶋ユキ,,62
000566b0,body,1365,406,1608,582,0005642c,原田弘司,,62
000566b1,frame,410,94,577,391,,,,62
000566b2,text,429,198,454,269,,,・・・・・・・・・・・・,62
000566b3,face,695,211,744,256,000563f1,前嶋ユキ,,62
000566b4,text,443,321,566,479,,,"別に
いーじゃん
気にすること
じゃない",62
000566b5,text,366,597,447,805,,,"休みの日に会えただけで
こんなに
心おどっちゃってるし",62
000566b6,body,509,507,746,840,000563f1,前嶋ユキ,,62
000566b7,face,177,550,236,614,0005642c,原田弘司,,62
000566b8,body,594,209,653,348,0005642c,原田弘司,,62
000566b9,body,242,935,452,1167,0005642c,原田弘司,,62
000566ba,body,247,535,380,695,000563f1,前嶋ユキ,,62
000566bb,face,1241,626,1379,792,0005642c,原田弘司,,62
000566bc,text,1341,73,1455,394,,,"そっちこそ
あいかわらずじゃーん
どうりで　サッカー
上達してると思った
昔から　かくれて
熱いとこ
あったもんねー
地道な努力が
あったのね",62
