id,type,xmin,ymin,xmax,ymax,character_id,character_name,text_content,page_number
00013005,body,1286,778,1642,1167,00012dbd,瀬守源路,,22
00013006,text,1530,325,1616,461,,,なら…あなたも宇宙刑事さんを見習って,22
00013007,body,940,879,1265,1169,00012d33,湖奈川美月,,22
00013008,text,166,1057,633,1087,,,その行く末は　神のみぞ知る？,22
00013009,face,422,162,464,198,00012dbd,瀬守源路,,22
0001300a,face,1123,919,1243,1017,00012d33,湖奈川美月,,22
0001300b,face,86,699,386,983,00012d33,湖奈川美月,,22
0001300c,frame,62,77,737,467,,,,22
0001300d,text,200,491,596,525,,,選ばれたのは　二人の男女,22
0001300e,text,1169,321,1256,451,,,へっ…あんたもちったあ天使サマみたく垢抜けねえと,22
0001300f,frame,907,1,1653,277,,,,22
00013010,text,1217,805,1280,932,,,すみませんねぇ育ちが悪いもんで…,22
00013011,frame,11,4,811,65,,,,22
00013012,body,404,553,737,1029,00012dbd,瀬守源路,,22
00013013,body,63,549,386,1029,00012d33,湖奈川美月,,22
00013014,frame,402,548,739,1028,,,,22
00013015,text,79,22,719,52,,,人が天を忘るる時　神は地上に天使を送る,22
00013016,text,1031,823,1094,933,,,育ちではなく個人の意識の問題です！！,22
00013017,body,368,130,621,463,00012dbd,瀬守源路,,22
00013018,face,972,369,1237,610,00012dbd,瀬守源路,,22
00013019,text,1297,595,1375,752,,,少しは素行を正してはいかが？,22
0001301a,frame,907,785,1647,1169,,,,22
0001301b,face,1310,807,1436,917,00012dbd,瀬守源路,,22
0001301c,body,914,302,1262,763,00012dbd,瀬守源路,,22
0001301d,frame,13,476,811,538,,,,22
0001301e,frame,7,1037,817,1169,,,,22
0001301f,text,1091,58,1160,194,,,してねぇよ！駅前の騒動見てただけだ！！,22
00013020,frame,908,296,1268,766,,,,22
00013021,text,932,585,1016,742,,,大事なトコにカビが生えるぜお局サマよ,22
00013022,face,1353,492,1571,693,00012d33,湖奈川美月,,22
00013023,body,1278,337,1643,766,00012d33,湖奈川美月,,22
00013024,frame,61,542,392,1032,,,,22
00013025,text,1547,798,1595,969,,,な…何て破廉恥な…！！,22
00013026,text,959,138,997,244,,,ああ…そういう事…,22
00013027,frame,1277,293,1646,765,,,,22
00013028,text,952,986,1000,1120,,,あーーご立派ご立派,22
00013029,text,1491,65,1551,210,,,またよからぬ事でもしてたんでしょ？,22
0001302a,face,402,703,718,1001,00012dbd,瀬守源路,,22
0001302b,body,252,250,417,459,00012d33,湖奈川美月,,22
